# LMATLAB-SA-W27.5 (Up to date)
# 2961 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (34.8 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.002,-0.000019,-0.019081,-9.540633,0.019186,9.593185,-0.000002,0,0.000002,3.141593,0.002006,1.002761,0.575786,1.867068,9.791353,1.467629,0,0,0,31.873553,8.45895,27.377803,0.112993,NaN,1.778912,NaN,0.034856,1955819.424574,4.60824,0.001572,0.424464,0.001101,0.343968,0.009969,0.070527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,12.2936,308.373667,85898.455906,352.644442,0.002,0.001613
0.004,-0.000019,-0.018506,-9.253059,0.018608,9.304027,-0.000002,0,0.000002,3.141593,0.001945,0.972536,0.575786,1.867068,9.791353,1.467582,0,0,0,31.873504,8.458901,27.377758,0.112993,NaN,1.77891,NaN,0.034856,1955828.903399,13.82472,0.001574,0.424464,0.001102,0.343968,0.009969,0.070527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,12.2936,308.373667,85898.455904,352.644442,0.002,0.002011
0.006,-0.000018,-0.017931,-8.965484,0.01803,9.014868,-0.000002,0,0.000002,3.141593,0.001885,0.94231,0.575786,1.867068,9.791353,1.467535,0,0,0,31.873454,8.458851,27.377713,0.112992,NaN,1.778909,NaN,0.034856,1955838.386536,23.0412,0.001576,0.424463,0.001104,0.343967,0.009969,0.070527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,12.2936,308.373667,85898.455903,352.644442,0.002,0.002389
0.008,-0.000017,-0.017356,-8.677908,0.017451,8.725708,-0.000002,0,0.000002,3.141593,0.001824,0.912085,0.575786,1.867068,9.791353,1.467489,0,0,0,31.873405,8.458802,27.377668,0.112992,NaN,1.778907,NaN,0.034856,1955847.873987,32.25768,0.001578,0.424463,0.001105,0.343967,0.009969,0.070527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,12.2936,308.373667,85898.455902,352.644442,0.002,0.002788
0.01,-0.000017,-0.016781,-8.390331,0.016873,8.436547,-0.000002,0,0.000002,3.141593,0.001764,0.881859,0.575786,1.867068,9.791353,1.467442,0,0,0,31.873355,8.458752,27.377623,0.112992,NaN,1.778906,NaN,0.034856,1955857.365751,41.47416,0.00158,0.424463,0.001107,0.343967,0.009969,0.070527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,12.2936,308.373667,85898.455901,352.644442,0.002,0.00316
0.012,-0.000016,-0.016206,-8.102753,0.016295,8.147385,-0.000002,0,0.000002,3.141593,0.001703,0.851634,0.575786,1.867068,9.791353,1.467395,0,0,0,31.873306,8.458703,27.377578,0.112992,NaN,1.778904,NaN,0.034856,1955866.861827,50.69064,0.001582,0.424463,0.001108,0.343966,0.009969,0.070527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,12.2936,308.373667,85898.4559,352.644442,0.002,0.003546
0.014,-0.000016,-0.01563,-7.815174,0.015716,7.858223,-0.000002,0,0.000002,3.141593,0.001643,0.821408,0.575786,1.867068,9.791353,1.467348,0,0,0,31.873256,8.458653,27.377533,0.112992,NaN,1.778903,NaN,0.034857,1955876.362217,59.90712,0.001584,0.424462,0.001109,0.343966,0.009969,0.070527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,12.2936,308.373667,85898.455899,352.644442,0.002,0.003918
0.016,-0.000015,-0.015055,-7.527595,0.015138,7.569059,-0.000002,0,0.000002,3.141593,0.001582,0.791182,0.575786,1.867068,9.791353,1.467301,0,0,0,31.873207,8.458604,27.377488,0.112992,NaN,1.778902,NaN,0.034857,1955885.866919,69.1236,0.001586,0.424462,0.001111,0.343966,0.009969,0.070527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,12.2936,308.373667,85898.455898,352.644442,0.002,0.004295
0.018,-0.000014,-0.01448,-7.240015,0.01456,7.279895,-0.000002,0,0.000002,3.141593,0.001522,0.760956,0.575786,1.867068,9.791353,1.467255,0,0,0,31.873157,8.458554,27.377442,0.112992,NaN,1.7789,NaN,0.034857,1955895.375934,78.34008,0.001588,0.424462,0.001112,0.343965,0.009969,0.070527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,12.2936,308.373667,85898.455897,352.644442,0.002,0.004686
0.02,-0.000014,-0.013905,-6.952433,0.013981,6.990729,-0.000001,0,0.000001,3.141593,0.001461,0.73073,0.575786,1.867068,9.791353,1.467208,0,0,0,31.873108,8.458505,27.377397,0.112992,NaN,1.778899,NaN,0.034857,1955904.889263,87.55656,0.001591,0.424461,0.001114,0.343965,0.009969,0.070527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,12.2936,308.373667,85898.455896,352.644442,0.002,0.005064
