# 20MPH-SA-45DEG-COLD (Up to date)
# 3014 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (30.6 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.002,-0.000019,-0.019081,-9.540507,0.019186,9.593059,-0.000002,0,0.000002,3.141593,0.002005,1.002748,0.575786,1.867068,9.791353,1.467784,0,0,0,31.8471,8.45895,29.722842,0.111926,NaN,1.817664,NaN,0.032757,2014997.03893,4.60824,0.001377,0.431241,0.001113,0.350711,0.010014,0.070516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,11.179662,289.53313,84482.689719,341.227077,0.002,0.002361
0.004,-0.000019,-0.018505,-9.252694,0.018607,9.303661,-0.000002,0,0.000002,3.141593,0.001945,0.972497,0.575786,1.867068,9.791353,1.467734,0,0,0,31.84705,8.458901,29.722792,0.111926,NaN,1.817663,NaN,0.032718,2012583.669812,13.82472,0.001376,0.431318,0.001115,0.350789,0.010014,0.070516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,11.166215,289.53313,84482.689718,341.227077,0.002,0.002931
0.006,-0.000018,-0.01793,-8.96488,0.018029,9.014261,-0.000002,0,0.000002,3.141593,0.001884,0.942247,0.575786,1.867068,9.791353,1.467684,0,0,0,31.847001,8.458851,29.722742,0.111926,NaN,1.817661,NaN,0.032679,2010170.305673,23.0412,0.001375,0.431396,0.001117,0.350867,0.010013,0.070516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,11.152767,289.53313,84482.689717,341.227077,0.002,0.003492
0.008,-0.000017,-0.017354,-8.677065,0.01745,8.724861,-0.000002,0,0.000002,3.141593,0.001824,0.911996,0.575786,1.867068,9.791353,1.467635,0,0,0,31.846951,8.458802,29.722693,0.111926,NaN,1.817659,NaN,0.03264,2007756.946532,32.25768,0.001374,0.431474,0.001119,0.350945,0.010013,0.070516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,11.13932,289.53313,84482.689715,341.227077,0.002,0.004038
0.01,-0.000017,-0.016779,-8.389249,0.016871,8.43546,-0.000002,0,0.000002,3.141593,0.001763,0.881746,0.575786,1.867068,9.791353,1.467585,0,0,0,31.846902,8.458752,29.722643,0.111926,NaN,1.817658,NaN,0.0326,2005343.592405,41.47416,0.001373,0.431552,0.00112,0.351023,0.010013,0.070516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,11.125873,289.53313,84482.689714,341.227077,0.002,0.004597
0.012,-0.000016,-0.016203,-8.101433,0.016292,8.146058,-0.000002,0,0.000002,3.141593,0.001703,0.851495,0.575786,1.867068,9.791353,1.467535,0,0,0,31.846852,8.458703,29.722593,0.111926,NaN,1.817656,NaN,0.032561,2002930.243311,50.69064,0.001372,0.43163,0.001122,0.351102,0.010013,0.070515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,11.112426,289.53313,84482.689713,341.227077,0.002,0.005119
0.014,-0.000016,-0.015627,-7.813615,0.015713,7.856655,-0.000002,0,0.000002,3.141593,0.001642,0.821244,0.575786,1.867068,9.791353,1.467485,0,0,0,31.846803,8.458653,29.722543,0.111926,NaN,1.817655,NaN,0.032522,2000516.899269,59.90712,0.00137,0.431708,0.001124,0.351181,0.010013,0.070515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,11.098979,289.53313,84482.689712,341.227077,0.002,0.005657
0.016,-0.000015,-0.015052,-7.525797,0.015135,7.567251,-0.000002,0,0.000002,3.141593,0.001582,0.790993,0.575786,1.867068,9.791353,1.467435,0,0,0,31.846753,8.458604,29.722493,0.111926,NaN,1.817653,NaN,0.032483,1998103.560296,69.1236,0.001369,0.431787,0.001126,0.351259,0.010012,0.070515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,11.085532,289.53313,84482.689711,341.227077,0.002,0.006203
0.018,-0.000014,-0.014476,-7.237977,0.014556,7.277846,-0.000002,0,0.000002,3.141593,0.001521,0.760742,0.575786,1.867068,9.791353,1.467384,0,0,0,31.846704,8.458554,29.722443,0.111926,NaN,1.817652,NaN,0.032443,1995690.22641,78.34008,0.001368,0.431865,0.001128,0.351338,0.010012,0.070515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,11.072085,289.53313,84482.68971,341.227077,0.002,0.006736
0.02,-0.000014,-0.0139,-6.950157,0.013977,6.98844,-0.000001,0,0.000001,3.141593,0.001461,0.730491,0.575786,1.867068,9.791353,1.467334,0,0,0,31.846654,8.458505,29.722394,0.111926,NaN,1.81765,NaN,0.032404,1993276.897631,87.55656,0.001367,0.431944,0.00113,0.351417,0.010012,0.070515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,11.058638,289.53313,84482.689708,341.227077,0.002,0.007288
