# 25MPH-SA-45DEG-HOT (Up to date)
# 3049 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (33.9 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.002,-0.000019,-0.019083,-9.541711,0.019189,9.59427,-0.000002,0,0.000002,3.141593,0.002006,1.002874,0.575786,1.867068,9.791353,1.467843,0,0,0,32.117071,8.45895,30.041752,0.113601,NaN,1.829056,NaN,0.030124,1643455.725774,4.60824,0.001206,0.444842,0.001147,0.36436,0.009978,0.070504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.806159,318.289739,84555.222678,358.653582,0.002,0.001855
0.004,-0.000019,-0.018513,-9.256318,0.018615,9.307304,-0.000002,0,0.000002,3.141593,0.001946,0.972878,0.575786,1.867068,9.791353,1.467787,0,0,0,32.117021,8.458901,30.041703,0.1136,NaN,1.829055,NaN,0.030177,1646338.171822,13.82472,0.001212,0.444722,0.001148,0.36424,0.009978,0.070504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.825049,318.289739,84555.222677,358.653582,0.002,0.00228
0.006,-0.000018,-0.017942,-8.970923,0.018041,9.020338,-0.000002,0,0.000002,3.141593,0.001886,0.942882,0.575786,1.867068,9.791353,1.467731,0,0,0,32.116972,8.458851,30.041655,0.1136,NaN,1.829053,NaN,0.03023,1649220.623012,23.0412,0.001218,0.444602,0.00115,0.364119,0.009978,0.070504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.84394,318.289739,84555.222676,358.653582,0.002,0.002726
0.008,-0.000017,-0.017371,-8.685528,0.017467,8.73337,-0.000002,0,0.000002,3.141593,0.001826,0.912886,0.575786,1.867068,9.791353,1.467676,0,0,0,32.116922,8.458802,30.041606,0.1136,NaN,1.829052,NaN,0.030283,1652103.079316,32.25768,0.001224,0.444482,0.001151,0.363999,0.009979,0.070504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.86283,318.289739,84555.222675,358.653582,0.002,0.003138
0.01,-0.000017,-0.0168,-8.400132,0.016893,8.446402,-0.000002,0,0.000002,3.141593,0.001766,0.882889,0.575786,1.867068,9.791353,1.467621,0,0,0,32.116873,8.458752,30.041557,0.1136,NaN,1.82905,NaN,0.030336,1654985.540709,41.47416,0.00123,0.444362,0.001153,0.363879,0.009979,0.070505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.88172,318.289739,84555.222674,358.653582,0.002,0.003535
0.012,-0.000016,-0.016229,-8.114735,0.016319,8.159433,-0.000002,0,0.000002,3.141593,0.001706,0.852893,0.575786,1.867068,9.791353,1.467566,0,0,0,32.116823,8.458703,30.041508,0.1136,NaN,1.829049,NaN,0.030388,1657868.007163,50.69064,0.001236,0.444243,0.001154,0.363759,0.009979,0.070505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.900611,318.289739,84555.222673,358.653582,0.002,0.003945
0.014,-0.000016,-0.015659,-7.829337,0.015745,7.872463,-0.000002,0,0.000002,3.141593,0.001646,0.822896,0.575786,1.867068,9.791353,1.467511,0,0,0,32.116774,8.458653,30.04146,0.1136,NaN,1.829047,NaN,0.030441,1660750.478653,59.90712,0.001241,0.444124,0.001156,0.36364,0.009979,0.070505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.919501,318.289739,84555.222672,358.653582,0.002,0.004338
0.016,-0.000015,-0.015088,-7.543938,0.015171,7.585492,-0.000002,0,0.000002,3.141593,0.001586,0.7929,0.575786,1.867068,9.791353,1.467456,0,0,0,32.116724,8.458604,30.041411,0.1136,NaN,1.829046,NaN,0.030494,1663632.955153,69.1236,0.001247,0.444006,0.001157,0.363521,0.00998,0.070505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.938392,318.289739,84555.222671,358.653582,0.002,0.004754
0.018,-0.000015,-0.014517,-7.258538,0.014597,7.29852,-0.000002,0,0.000002,3.141593,0.001526,0.762903,0.575786,1.867068,9.791353,1.467402,0,0,0,32.116675,8.458554,30.041362,0.1136,NaN,1.829044,NaN,0.030547,1666515.436636,78.34008,0.001253,0.443887,0.001159,0.363402,0.00998,0.070506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.957282,318.289739,84555.22267,358.653582,0.002,0.005146
0.02,-0.000014,-0.013946,-6.973137,0.014023,7.011547,-0.000001,0,0.000001,3.141593,0.001466,0.732906,0.575786,1.867068,9.791353,1.467347,0,0,0,32.116625,8.458505,30.041313,0.1136,NaN,1.829043,NaN,0.0306,1669397.923078,87.55656,0.001259,0.443769,0.00116,0.363283,0.00998,0.070506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.976172,318.289739,84555.222669,358.653582,0.002,0.005542
