# 5MPH-SA-45DEG-46C (Up to date)
# 2975 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (25 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.002,-0.000019,-0.019087,-9.543693,0.019193,9.596262,-0.000002,0,0.000002,3.141593,0.002006,1.003083,0.575786,1.867068,9.791353,1.474798,0,0,0,32.57763,8.45895,27.522782,0.116076,NaN,1.773077,NaN,0.006102,328973.228711,4.60824,0.000053,0.57458,0.001206,0.494315,0.009828,0.070437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,2.190517,318.289739,85922.324096,358.653582,0.002,0.003021
0.004,-0.000019,-0.018525,-9.262334,0.018627,9.313353,-0.000002,0,0.000002,3.141593,0.001947,0.973511,0.575786,1.867068,9.791353,1.474551,0,0,0,32.57758,8.458901,27.522736,0.116075,NaN,1.773076,NaN,0.006095,328580.13756,13.82472,0.000053,0.574712,0.001215,0.494447,0.009828,0.070437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,2.187847,318.289739,85922.324094,358.653582,0.002,0.003767
0.006,-0.000018,-0.017962,-8.980974,0.018061,9.030444,-0.000002,0,0.000002,3.141593,0.001888,0.943938,0.575786,1.867068,9.791353,1.474303,0,0,0,32.577531,8.458851,27.522691,0.116075,NaN,1.773074,NaN,0.006088,328187.066528,23.0412,0.000053,0.574844,0.001225,0.494579,0.009828,0.070437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,2.185177,318.289739,85922.324093,358.653582,0.002,0.00432
0.008,-0.000017,-0.017399,-8.699613,0.017495,8.747533,-0.000002,0,0.000002,3.141593,0.001829,0.914366,0.575786,1.867068,9.791353,1.474055,0,0,0,32.577481,8.458802,27.522645,0.116075,NaN,1.773073,NaN,0.00608,327794.015687,32.25768,0.000054,0.574976,0.001234,0.494711,0.009828,0.070437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,2.182508,318.289739,85922.324092,358.653582,0.002,0.004981
0.01,-0.000017,-0.016837,-8.418252,0.016929,8.464622,-0.000002,0,0.000002,3.141593,0.00177,0.884794,0.575786,1.867068,9.791353,1.473806,0,0,0,32.577432,8.458752,27.522599,0.116075,NaN,1.773072,NaN,0.006073,327400.98511,41.47416,0.000054,0.575109,0.001244,0.494843,0.009828,0.070437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,2.179838,318.289739,85922.324091,358.653582,0.002,0.005597
0.012,-0.000016,-0.016274,-8.136889,0.016363,8.181709,-0.000002,0,0.000002,3.141593,0.00171,0.855221,0.575786,1.867068,9.791353,1.473557,0,0,0,32.577382,8.458703,27.522554,0.116075,NaN,1.77307,NaN,0.006066,327007.97487,50.69064,0.000054,0.575241,0.001254,0.494976,0.009828,0.070437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,2.177169,318.289739,85922.32409,358.653582,0.002,0.006147
0.014,-0.000016,-0.015711,-7.855526,0.015798,7.898796,-0.000002,0,0.000002,3.141593,0.001651,0.825649,0.575786,1.867068,9.791353,1.473307,0,0,0,32.577333,8.458653,27.522508,0.116075,NaN,1.773069,NaN,0.006059,326614.985041,59.90712,0.000055,0.575374,0.001263,0.495109,0.009828,0.070437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,2.174499,318.289739,85922.324089,358.653582,0.002,0.006719
0.016,-0.000015,-0.015148,-7.574162,0.015232,7.615882,-0.000002,0,0.000002,3.141593,0.001592,0.796076,0.575786,1.867068,9.791353,1.473056,0,0,0,32.577283,8.458604,27.522462,0.116075,NaN,1.773067,NaN,0.006051,326222.015697,69.1236,0.000055,0.575507,0.001273,0.495242,0.009828,0.070437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,2.17183,318.289739,85922.324088,358.653582,0.002,0.007319
0.018,-0.000015,-0.014586,-7.292796,0.014666,7.332967,-0.000002,0,0.000002,3.141593,0.001533,0.766504,0.575786,1.867068,9.791353,1.472805,0,0,0,32.577234,8.458554,27.522417,0.116075,NaN,1.773066,NaN,0.006044,325829.066911,78.34008,0.000055,0.57564,0.001283,0.495375,0.009828,0.070437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,2.16916,318.289739,85922.324087,358.653582,0.002,0.008029
0.02,-0.000014,-0.014023,-7.011431,0.0141,7.050051,-0.000001,0,0.000001,3.141593,0.001474,0.736931,0.575786,1.867068,9.791353,1.472554,0,0,0,32.577184,8.458505,27.522371,0.116075,NaN,1.773065,NaN,0.006037,325436.138759,87.55656,0.000056,0.575773,0.001293,0.495508,0.009828,0.070437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,2.166491,318.289739,85922.324086,358.653582,0.002,0.008613
0.022,-0.000013,-0.01346,-6.730064,0.013534,6.767135,-0.000001,0,0.000001,3.141593,0.001415,0.707358,0.575786,1.867068,9.791353,1.472301,0,0,0,32.577135,8.458455,27.522325,0.116075,NaN,1.773063,NaN,0.006029,325043.231316,96.77304,0.000056,0.575907,0.001303,0.495642,0.009828,0.070437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,2.163821,318.289739,85922.324085,358.653582,0.002,0.009157
0.024,-0.000013,-0.012897,-6.448696,0.012968,6.484217,-0.000001,0,0.000001,3.141593,0.001356,0.677785,0.575786,1.867068,9.791353,1.472048,0,0,0,32.577085,8.458406,27.52228,0.116075,NaN,1.773062,NaN,0.006022,324650.344656,105.98952,0.000056,0.576041,0.001314,0.495776,0.009828,0.070437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,2.161151,318.289739,85922.324084,358.653582,0.002,0.009794
0.026,-0.000006,-0.005884,-2.941795,0.005916,2.958,-0.000001,0,0.000001,3.141593,0.000618,0.309195,0.575786,1.867068,9.791353,1.468803,0,0,0,32.57646,8.457781,27.521703,0.116074,NaN,1.773044,NaN,0.006017,324355.297209,220.85919,0.000062,0.576141,0.001445,0.495877,0.009828,0.070437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000001,0.15748,0.019478,1.466077,0,2.158482,318.289739,85922.324071,358.653582,0.002,0.010344
0.028,0.00004,0.039837,19.918955,0.040056,20.028674,0.000004,0,0.000004,0,0.004187,2.093567,0.575786,1.867068,9.791353,1.447636,0,0,0,32.57526,8.45658,27.520596,0.116073,NaN,1.77301,NaN,0.006024,324730.353662,969.648,0.000107,0.576014,0.002509,0.495749,0.009828,0.070437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000005,0.15748,0.019478,1.466077,0,2.155812,318.289739,85922.323986,358.653582,0.002,0.010922
0.03,0.000212,0.131849,46.007095,0.132575,46.260514,0.000022,0,0.000022,0,0.013858,4.83554,0.575786,1.867068,9.791353,1.405307,0,0,0,32.574059,8.45538,27.519488,0.116071,NaN,1.772975,NaN,0.006053,326329.887605,1824.09,0.000255,0.57547,0.005919,0.495205,0.009828,0.070437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000016,0.15748,0.019478,1.466077,0,2.153143,318.289738,85922.323665,358.653581,0.002,0.01151
0.032,0.000617,0.273769,70.963547,0.275277,71.354434,0.000065,0,0.000065,0,0.028774,7.458569,0.575786,1.867068,9.791353,1.341106,0,0,0,32.571949,8.45327,27.517541,0.116069,NaN,1.772915,NaN,0.006124,330143.0476,2641.330208,0.000668,0.57419,0.015129,0.493924,0.009828,0.070437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000034,0.15748,0.019478,1.466077,0,2.150473,318.289738,85922.322908,358.653581,0.002,0.012108
0.034,0.001343,0.451981,89.110223,0.45447,89.601067,0.000141,0,0.000141,0,0.047505,9.365862,0.575786,1.867068,9.791353,1.263029,0,0,0,32.568929,8.45025,27.514754,0.116065,NaN,1.772828,NaN,0.006249,336903.739628,3235.359667,0.001579,0.571967,0.034327,0.4917,0.009829,0.070437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000056,0.15748,0.019478,1.466077,0,2.147804,318.289736,85922.321553,358.65358,0.002,0.012665
