# 25MPH-SA-45DEG-COLD (Up to date)
# 3041 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (32.4 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.002,-0.000019,-0.019081,-9.540519,0.019186,9.59307,-0.000002,0,0.000002,3.141593,0.002005,1.002749,0.575786,1.867068,9.791353,1.467586,0,0,0,31.8471,8.45895,29.722842,0.111926,NaN,1.817664,NaN,0.037054,2279283.925164,4.60824,0.00174,0.423396,0.001099,0.342819,0.010038,0.070539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,12.645726,289.53313,84482.689719,341.227077,0.002,0.001774
0.004,-0.000019,-0.018505,-9.252706,0.018607,9.303672,-0.000002,0,0.000002,3.141593,0.001945,0.972499,0.575786,1.867068,9.791353,1.467541,0,0,0,31.84705,8.458901,29.722792,0.111926,NaN,1.817663,NaN,0.037031,2277889.842127,13.82472,0.00174,0.423434,0.001101,0.342857,0.010038,0.070539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,12.637933,289.53313,84482.689718,341.227077,0.002,0.002196
0.006,-0.000018,-0.01793,-8.964892,0.018029,9.014273,-0.000002,0,0.000002,3.141593,0.001884,0.942248,0.575786,1.867068,9.791353,1.467496,0,0,0,31.847001,8.458851,29.722742,0.111926,NaN,1.817661,NaN,0.037008,2276495.763667,23.0412,0.00174,0.423472,0.001102,0.342896,0.010038,0.070539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,12.63014,289.53313,84482.689717,341.227077,0.002,0.002586
0.008,-0.000017,-0.017354,-8.677077,0.01745,8.724872,-0.000002,0,0.000002,3.141593,0.001824,0.911998,0.575786,1.867068,9.791353,1.467452,0,0,0,31.846951,8.458802,29.722693,0.111926,NaN,1.817659,NaN,0.036986,2275101.689791,32.25768,0.00174,0.42351,0.001104,0.342934,0.010037,0.070539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,12.622347,289.53313,84482.689715,341.227077,0.002,0.002977
0.01,-0.000017,-0.016779,-8.389261,0.016871,8.435471,-0.000002,0,0.000002,3.141593,0.001763,0.881747,0.575786,1.867068,9.791353,1.467407,0,0,0,31.846902,8.458752,29.722643,0.111926,NaN,1.817658,NaN,0.036963,2273707.620509,41.47416,0.001741,0.423549,0.001105,0.342973,0.010037,0.070539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,12.614554,289.53313,84482.689714,341.227077,0.002,0.003358
0.012,-0.000016,-0.016203,-8.101444,0.016292,8.146069,-0.000002,0,0.000002,3.141593,0.001703,0.851496,0.575786,1.867068,9.791353,1.467362,0,0,0,31.846852,8.458703,29.722593,0.111926,NaN,1.817656,NaN,0.03694,2272313.555828,50.69064,0.001741,0.423587,0.001107,0.343012,0.010037,0.070539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,12.606761,289.53313,84482.689713,341.227077,0.002,0.003736
0.014,-0.000016,-0.015627,-7.813627,0.015713,7.856666,-0.000002,0,0.000002,3.141593,0.001642,0.821245,0.575786,1.867068,9.791353,1.467317,0,0,0,31.846803,8.458653,29.722543,0.111926,NaN,1.817655,NaN,0.036918,2270919.495758,59.90712,0.001741,0.423626,0.001108,0.34305,0.010037,0.070538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,12.598969,289.53313,84482.689712,341.227077,0.002,0.004141
0.016,-0.000015,-0.015052,-7.525808,0.015135,7.567263,-0.000002,0,0.000002,3.141593,0.001582,0.790994,0.575786,1.867068,9.791353,1.467272,0,0,0,31.846753,8.458604,29.722493,0.111926,NaN,1.817653,NaN,0.036895,2269525.440306,69.1236,0.001741,0.423664,0.00111,0.343089,0.010037,0.070538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,12.591176,289.53313,84482.689711,341.227077,0.002,0.004533
0.018,-0.000014,-0.014476,-7.237989,0.014556,7.277858,-0.000002,0,0.000002,3.141593,0.001521,0.760743,0.575786,1.867068,9.791353,1.467227,0,0,0,31.846704,8.458554,29.722443,0.111926,NaN,1.817652,NaN,0.036872,2268131.389481,78.34008,0.001742,0.423703,0.001111,0.343128,0.010037,0.070538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,12.583383,289.53313,84482.68971,341.227077,0.002,0.004902
0.02,-0.000014,-0.0139,-6.950169,0.013977,6.988452,-0.000001,0,0.000001,3.141593,0.001461,0.730492,0.575786,1.867068,9.791353,1.467182,0,0,0,31.846654,8.458505,29.722394,0.111926,NaN,1.81765,NaN,0.03685,2266737.343292,87.55656,0.001742,0.423741,0.001113,0.343166,0.010037,0.070538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,12.57559,289.53313,84482.689708,341.227077,0.002,0.005296
