# 30MPH-SA-45DEG-36C (Up to date)
# 3094 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (36 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.002,-0.000019,-0.019081,-9.540625,0.019186,9.593177,-0.000002,0,0.000002,3.141593,0.002006,1.00276,0.575786,1.867068,9.791353,1.467785,0,0,0,31.873553,8.45895,27.377803,0.112993,NaN,1.778912,NaN,0.031668,1776978.765785,4.60824,0.00131,0.430658,0.001112,0.350193,0.009954,0.070511,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,11.16965,308.373667,85898.455906,352.644442,0.002,0.002002
0.004,-0.000019,-0.018506,-9.253051,0.018608,9.304019,-0.000002,0,0.000002,3.141593,0.001945,0.972535,0.575786,1.867068,9.791353,1.467728,0,0,0,31.873504,8.458901,27.377758,0.112993,NaN,1.77891,NaN,0.031771,1782721.728686,13.82472,0.00132,0.430447,0.001113,0.349981,0.009954,0.070511,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,11.205683,308.373667,85898.455904,352.644442,0.002,0.002406
0.006,-0.000018,-0.017931,-8.965476,0.01803,9.01486,-0.000002,0,0.000002,3.141593,0.001885,0.942309,0.575786,1.867068,9.791353,1.467672,0,0,0,31.873454,8.458851,27.377713,0.112992,NaN,1.778909,NaN,0.031873,1788464.69734,23.0412,0.00133,0.430236,0.001114,0.34977,0.009955,0.070512,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,11.241716,308.373667,85898.455903,352.644442,0.002,0.00287
0.008,-0.000017,-0.017356,-8.6779,0.017451,8.725701,-0.000002,0,0.000002,3.141593,0.001824,0.912084,0.575786,1.867068,9.791353,1.467616,0,0,0,31.873405,8.458802,27.377668,0.112992,NaN,1.778907,NaN,0.031975,1794207.67169,32.25768,0.00134,0.430027,0.001116,0.349559,0.009955,0.070512,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,11.277749,308.373667,85898.455902,352.644442,0.002,0.003329
0.01,-0.000017,-0.016781,-8.390324,0.016873,8.43654,-0.000002,0,0.000002,3.141593,0.001764,0.881859,0.575786,1.867068,9.791353,1.46756,0,0,0,31.873355,8.458752,27.377623,0.112992,NaN,1.778906,NaN,0.032078,1799950.651683,41.47416,0.001351,0.429818,0.001117,0.34935,0.009956,0.070513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,11.313782,308.373667,85898.455901,352.644442,0.002,0.003799
0.012,-0.000016,-0.016205,-8.102746,0.016295,8.147378,-0.000002,0,0.000002,3.141593,0.001703,0.851633,0.575786,1.867068,9.791353,1.467505,0,0,0,31.873306,8.458703,27.377578,0.112992,NaN,1.778904,NaN,0.03218,1805693.637265,50.69064,0.001361,0.429611,0.001118,0.349141,0.009956,0.070513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,11.349815,308.373667,85898.4559,352.644442,0.002,0.004268
0.014,-0.000016,-0.01563,-7.815168,0.015716,7.858216,-0.000002,0,0.000002,3.141593,0.001643,0.821407,0.575786,1.867068,9.791353,1.46745,0,0,0,31.873256,8.458653,27.377533,0.112992,NaN,1.778903,NaN,0.032282,1811436.628383,59.90712,0.001371,0.429404,0.001119,0.348933,0.009957,0.070514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,11.385848,308.373667,85898.455899,352.644442,0.002,0.00472
0.016,-0.000015,-0.015055,-7.527589,0.015138,7.569053,-0.000002,0,0.000002,3.141593,0.001582,0.791181,0.575786,1.867068,9.791353,1.467395,0,0,0,31.873207,8.458604,27.377488,0.112992,NaN,1.778902,NaN,0.032385,1817179.624986,69.1236,0.001381,0.429198,0.00112,0.348726,0.009957,0.070514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,11.421881,308.373667,85898.455898,352.644442,0.002,0.005178
0.018,-0.000014,-0.01448,-7.240008,0.01456,7.279888,-0.000002,0,0.000002,3.141593,0.001522,0.760956,0.575786,1.867068,9.791353,1.46734,0,0,0,31.873157,8.458554,27.377442,0.112992,NaN,1.7789,NaN,0.032487,1822922.627022,78.34008,0.001391,0.428992,0.001122,0.34852,0.009958,0.070515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,11.457914,308.373667,85898.455897,352.644442,0.002,0.005626
0.02,-0.000014,-0.013905,-6.952427,0.013981,6.990723,-0.000001,0,0.000001,3.141593,0.001461,0.73073,0.575786,1.867068,9.791353,1.467286,0,0,0,31.873108,8.458505,27.377397,0.112992,NaN,1.778899,NaN,0.032589,1828665.634439,87.55656,0.001401,0.428788,0.001123,0.348314,0.009958,0.070515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,11.493947,308.373667,85898.455896,352.644442,0.002,0.006096
