# 30MPH-SA-45DEG-17C (Up to date)
# 3087 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (36.5 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.002,-0.000019,-0.019081,-9.540624,0.019186,9.593176,-0.000002,0,0.000002,3.141593,0.002006,1.00276,0.575786,1.867068,9.791353,1.467842,0,0,0,31.873553,8.45895,27.377803,0.112993,NaN,1.778912,NaN,0.031677,1925475.612647,4.60824,0.001289,0.425449,0.001097,0.344978,0.00996,0.070511,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.811005,289.53313,85848.618413,341.227077,0.002,0.002805
0.004,-0.000019,-0.018506,-9.25305,0.018608,9.304018,-0.000002,0,0.000002,3.141593,0.001945,0.972535,0.575786,1.867068,9.791353,1.467787,0,0,0,31.873504,8.458901,27.377758,0.112993,NaN,1.77891,NaN,0.031715,1927791.097062,13.82472,0.001294,0.425372,0.001098,0.3449,0.009961,0.070511,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.823944,289.53313,85848.618412,341.227077,0.002,0.00354
0.006,-0.000018,-0.017931,-8.965475,0.01803,9.014859,-0.000002,0,0.000002,3.141593,0.001885,0.942309,0.575786,1.867068,9.791353,1.467731,0,0,0,31.873454,8.458851,27.377713,0.112992,NaN,1.778909,NaN,0.031753,1930106.587384,23.0412,0.001299,0.425295,0.0011,0.344823,0.009961,0.070511,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.836883,289.53313,85848.61841,341.227077,0.002,0.004259
0.008,-0.000017,-0.017356,-8.677899,0.017451,8.725699,-0.000002,0,0.000002,3.141593,0.001824,0.912084,0.575786,1.867068,9.791353,1.467676,0,0,0,31.873405,8.458802,27.377668,0.112992,NaN,1.778907,NaN,0.031791,1932422.083592,32.25768,0.001304,0.425219,0.001101,0.344746,0.009961,0.070512,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.849822,289.53313,85848.618409,341.227077,0.002,0.004867
0.01,-0.000017,-0.016781,-8.390322,0.016873,8.436539,-0.000002,0,0.000002,3.141593,0.001764,0.881858,0.575786,1.867068,9.791353,1.467622,0,0,0,31.873355,8.458752,27.377623,0.112992,NaN,1.778906,NaN,0.031829,1934737.585664,41.47416,0.001308,0.425142,0.001103,0.344669,0.009961,0.070512,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.862761,289.53313,85848.618408,341.227077,0.002,0.005515
0.012,-0.000016,-0.016205,-8.102745,0.016295,8.147377,-0.000002,0,0.000002,3.141593,0.001703,0.851633,0.575786,1.867068,9.791353,1.467567,0,0,0,31.873306,8.458703,27.377578,0.112992,NaN,1.778904,NaN,0.031867,1937053.093581,50.69064,0.001313,0.425066,0.001104,0.344592,0.009961,0.070512,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.8757,289.53313,85848.618407,341.227077,0.002,0.006149
0.014,-0.000016,-0.01563,-7.815166,0.015716,7.858214,-0.000002,0,0.000002,3.141593,0.001643,0.821407,0.575786,1.867068,9.791353,1.467512,0,0,0,31.873256,8.458653,27.377533,0.112992,NaN,1.778903,NaN,0.031905,1939368.607322,59.90712,0.001318,0.424989,0.001106,0.344516,0.009961,0.070512,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.888639,289.53313,85848.618406,341.227077,0.002,0.00676
0.016,-0.000015,-0.015055,-7.527587,0.015138,7.569051,-0.000002,0,0.000002,3.141593,0.001582,0.791181,0.575786,1.867068,9.791353,1.467458,0,0,0,31.873207,8.458604,27.377488,0.112992,NaN,1.778902,NaN,0.031944,1941684.126865,69.1236,0.001323,0.424913,0.001107,0.344439,0.009962,0.070512,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.901578,289.53313,85848.618405,341.227077,0.002,0.007366
0.018,-0.000014,-0.01448,-7.240006,0.01456,7.279886,-0.000002,0,0.000002,3.141593,0.001522,0.760955,0.575786,1.867068,9.791353,1.467403,0,0,0,31.873157,8.458554,27.377442,0.112992,NaN,1.7789,NaN,0.031982,1943999.65219,78.34008,0.001328,0.424837,0.001109,0.344363,0.009962,0.070512,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.914517,289.53313,85848.618403,341.227077,0.002,0.007964
0.02,-0.000014,-0.013905,-6.952425,0.013981,6.990721,-0.000001,0,0.000001,3.141593,0.001461,0.730729,0.575786,1.867068,9.791353,1.467349,0,0,0,31.873108,8.458505,27.377397,0.112992,NaN,1.778899,NaN,0.03202,1946315.183276,87.55656,0.001333,0.424761,0.00111,0.344286,0.009962,0.070513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.927456,289.53313,85848.618402,341.227077,0.002,0.008579
