# 0MPH-SA-45DEG (Up to date)
# 2975 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (22.4 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.002,-0.000019,-0.019083,-9.541674,0.019188,9.594232,-0.000002,0,0.000002,3.141593,0.002006,1.00287,0.575786,1.867068,9.791353,1.513493,0,0,0,32.117071,8.45895,30.041752,0.113601,NaN,1.829056,NaN,0.001159,68336.6661,4.60824,0.000001,0.825162,0.000377,0.744951,0.009777,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,0.404164,299.449202,84509.269253,347.236216,0.002,0.002964
0.004,-0.000019,-0.018513,-9.25628,0.018615,9.307266,-0.000002,0,0.000002,3.141593,0.001946,0.972874,0.575786,1.867068,9.791353,1.511955,0,0,0,32.117021,8.458901,30.041703,0.1136,NaN,1.829055,NaN,0.001162,68514.356548,13.82472,0.000001,0.82464,0.000408,0.744428,0.009777,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,0.405179,299.449202,84509.269252,347.236216,0.002,0.003689
0.006,-0.000018,-0.017942,-8.970886,0.018041,9.0203,-0.000002,0,0.000002,3.141593,0.001886,0.942878,0.575786,1.867068,9.791353,1.510424,0,0,0,32.116972,8.458851,30.041655,0.1136,NaN,1.829053,NaN,0.001166,68692.208376,23.0412,0.000001,0.824119,0.00044,0.743907,0.009777,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,0.406193,299.449202,84509.269251,347.236216,0.002,0.004355
0.008,-0.000017,-0.017371,-8.68549,0.017467,8.733332,-0.000002,0,0.000002,3.141593,0.001826,0.912882,0.575786,1.867068,9.791353,1.508901,0,0,0,32.116922,8.458802,30.041606,0.1136,NaN,1.829052,NaN,0.001169,68870.220336,32.25768,0.000001,0.823599,0.000473,0.743387,0.009777,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,0.407208,299.449202,84509.26925,347.236216,0.002,0.005036
0.01,-0.000017,-0.0168,-8.400094,0.016893,8.446364,-0.000002,0,0.000002,3.141593,0.001766,0.882885,0.575786,1.867068,9.791353,1.507386,0,0,0,32.116873,8.458752,30.041557,0.1136,NaN,1.82905,NaN,0.001172,69048.391191,41.47416,0.000001,0.823081,0.000508,0.742868,0.009778,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,0.408223,299.449202,84509.269249,347.236216,0.002,0.005706
0.012,-0.000016,-0.016229,-8.114696,0.016319,8.159394,-0.000002,0,0.000002,3.141593,0.001706,0.852889,0.575786,1.867068,9.791353,1.505879,0,0,0,32.116823,8.458703,30.041508,0.1136,NaN,1.829049,NaN,0.001175,69226.719715,50.69064,0.000001,0.822564,0.000544,0.742352,0.009778,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,0.409237,299.449202,84509.269248,347.236216,0.002,0.006332
0.014,-0.000016,-0.015659,-7.829298,0.015745,7.872424,-0.000002,0,0.000002,3.141593,0.001646,0.822892,0.575786,1.867068,9.791353,1.50438,0,0,0,32.116774,8.458653,30.04146,0.1136,NaN,1.829047,NaN,0.001178,69405.204694,59.90712,0.000001,0.822048,0.000582,0.741836,0.009778,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,0.410252,299.449202,84509.269247,347.236216,0.002,0.006987
0.016,-0.000015,-0.015088,-7.543899,0.015171,7.585453,-0.000002,0,0.000002,3.141593,0.001586,0.792896,0.575786,1.867068,9.791353,1.502888,0,0,0,32.116724,8.458604,30.041411,0.1136,NaN,1.829046,NaN,0.001181,69583.844926,69.1236,0.000001,0.821534,0.000621,0.741322,0.009778,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,0.411267,299.449202,84509.269246,347.236216,0.002,0.007642
0.018,-0.000015,-0.014517,-7.258499,0.014597,7.298481,-0.000002,0,0.000002,3.141593,0.001526,0.762899,0.575786,1.867068,9.791353,1.501404,0,0,0,32.116675,8.458554,30.041362,0.1136,NaN,1.829044,NaN,0.001184,69762.639221,78.34008,0.000001,0.821022,0.000662,0.740809,0.009778,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,0.412281,299.449202,84509.269245,347.236216,0.002,0.008265
0.02,-0.000014,-0.013946,-6.973098,0.014023,7.011508,-0.000001,0,0.000001,3.141593,0.001466,0.732902,0.575786,1.867068,9.791353,1.499928,0,0,0,32.116625,8.458505,30.041313,0.1136,NaN,1.829043,NaN,0.001187,69941.586397,87.55656,0.000001,0.82051,0.000704,0.740298,0.009778,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,0.413296,299.449202,84509.269243,347.236216,0.002,0.008936
0.022,-0.000013,-0.013375,-6.687697,0.013449,6.724534,-0.000001,0,0.000001,3.141593,0.001406,0.702905,0.575786,1.867068,9.791353,1.498459,0,0,0,32.116576,8.458455,30.041265,0.1136,NaN,1.829041,NaN,0.00119,70120.685286,96.77304,0.000001,0.82,0.000747,0.739788,0.009778,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,0.414311,299.449202,84509.269242,347.236216,0.002,0.009712
0.024,-0.000013,-0.012805,-6.402294,0.012875,6.43756,-0.000001,0,0.000001,3.141593,0.001346,0.672908,0.575786,1.867068,9.791353,1.496997,0,0,0,32.116526,8.458406,30.041216,0.1136,NaN,1.82904,NaN,0.001193,70299.934729,105.98952,0.000001,0.819492,0.000792,0.739279,0.009778,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,0.415325,299.449202,84509.269241,347.236216,0.002,0.010384
0.026,-0.000006,-0.00569,-2.845102,0.005722,2.860773,-0.000001,0,0.000001,3.141593,0.000598,0.299032,0.575786,1.867068,9.791353,1.479763,0,0,0,32.115901,8.457781,30.0406,0.113599,NaN,1.829021,NaN,0.001197,70572.078915,220.85919,0.000002,0.818724,0.00147,0.738511,0.009778,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000001,0.15748,0.019478,1.466077,0,0.41634,299.449202,84509.269227,347.236216,0.002,0.011085
0.028,0.000041,0.040686,20.343501,0.04091,20.455558,0.000004,0,0.000004,0,0.004276,2.138188,0.575786,1.867068,9.791353,1.369878,0,0,0,32.114701,8.45658,30.039418,0.113598,NaN,1.828985,NaN,0.00122,71897.45352,969.648,0.000025,0.81504,0.014655,0.734826,0.009779,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000005,0.15748,0.019478,1.466077,0,0.417355,299.449202,84509.269137,347.236216,0.002,0.011776
0.03,0.000216,0.134295,46.805801,0.135035,47.06362,0.000023,0,0.000023,0,0.014115,4.919488,0.575786,1.867068,9.791353,1.164996,0,0,0,32.1135,8.45538,30.038235,0.113596,NaN,1.828949,NaN,0.001304,76864.872046,1824.09,0.000201,0.802037,0.102563,0.721822,0.00978,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000017,0.15748,0.019478,1.466077,0,0.418369,299.449202,84509.268795,347.236216,0.002,0.012521
0.032,0.000628,0.278529,72.120235,0.280063,72.517493,0.000066,0,0.000066,0,0.029275,7.580142,0.575786,1.867068,9.791353,0.910502,0,0,0,32.11139,8.45327,30.036157,0.113594,NaN,1.828886,NaN,0.001521,89633.663396,2641.330208,0.000914,0.773406,0.342206,0.693186,0.009785,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000034,0.15748,0.019478,1.466077,0,0.419384,299.449201,84509.267989,347.236216,0.002,0.013164
0.034,0.001367,0.459574,90.527292,0.462106,91.025942,0.000144,0,0.000144,0,0.048303,9.514802,0.575786,1.867068,9.791353,0.690511,0,0,0,32.10837,8.45025,30.033182,0.11359,NaN,1.828795,NaN,0.00189,111417.00649,3235.359667,0.002508,0.735702,0.607933,0.655476,0.009792,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000057,0.15748,0.019478,1.466077,0,0.420399,299.449199,84509.266549,347.236215,0.002,0.01382
0.036,0.002501,0.675134,107.785386,0.678853,108.379098,0.000263,0,0.000263,0,0.070959,11.328701,0.575786,1.867068,9.791353,0.525399,0,0,0,32.10535,8.44723,30.030206,0.113586,NaN,1.828704,NaN,0.002406,141830.523402,3792.187333,0.005151,0.697366,0.770444,0.617132,0.0098,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000083,0.15748,0.019478,1.466077,0,0.421413,299.449197,84509.264334,347.236214,0.002,0.014564
0.038,0.004102,0.925699,125.290414,0.930798,125.980549,0.000431,0,0.000431,0,0.097295,13.168553,0.575786,1.867068,9.791353,0.406863,0,0,0,32.101838,8.443718,30.026745,0.113582,NaN,1.828599,NaN,0.003057,180192.122159,4356.815417,0.008924,0.662572,0.827021,0.582329,0.009809,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000114,0.15748,0.019478,1.466077,0,0.422428,299.449195,84509.261209,347.236212,0.002,0.015217
0.04,0.006238,1.209833,142.077258,1.216497,142.85986,0.000656,0,0.000656,0,0.127159,14.932922,0.575786,1.867068,9.791353,0.322372,0,0,0,32.097676,8.439556,30.022642,0.113577,NaN,1.828474,NaN,0.003828,225615.572231,4898.042438,0.013878,0.632512,0.820316,0.552258,0.009818,0.070436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000149,0.15748,0.019478,1.466077,0,0.423443,299.449191,84509.257041,347.23621,0.002,0.015866
0.042,0.008949,1.501929,146.058008,1.510202,146.862536,0.000941,0,0.000941,0,0.157859,15.351315,0.575786,1.867068,9.791353,0.265149,0,0,0,32.093357,8.435236,30.018383,0.113572,NaN,1.828344,NaN,0.004639,273417.961813,5025.8485,0.019515,0.608625,0.785456,0.528362,0.009827,0.070436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000185,0.15748,0.019478,1.466077,0,0.424457,299.449186,84509.251748,347.236207,0.002,0.016557
0.044,0.012248,1.796941,147.516865,1.806839,148.329429,0.001287,0,0.001287,0,0.188866,15.504647,0.575786,1.867068,9.791353,0.224703,0,0,0,32.089043,8.430923,30.014129,0.113567,NaN,1.828214,NaN,0.005469,322333.738451,5072.250493,0.025553,0.589379,0.740009,0.509108,0.009835,0.070437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000222,0.15748,0.019478,1.466077,0,0.425472,299.44918,84509.245309,347.236203,0.002,0.017194
