# 25MPH-SA-36C (Up to date)
# 3052 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (32.1 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.002,-0.000019,-0.019081,-9.540624,0.019186,9.593177,-0.000002,0,0.000002,3.141593,0.002006,1.00276,0.575786,1.867068,9.791353,1.46779,0,0,0,31.873553,8.45895,27.377803,0.112993,NaN,1.778912,NaN,0.031588,1772468.812705,4.60824,0.001304,0.430824,0.001112,0.350361,0.009953,0.070511,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,11.141307,308.373667,85898.455906,352.644442,0.002,0.002172
0.004,-0.000019,-0.018506,-9.253051,0.018608,9.304019,-0.000002,0,0.000002,3.141593,0.001945,0.972535,0.575786,1.867068,9.791353,1.467732,0,0,0,31.873504,8.458901,27.377758,0.112993,NaN,1.77891,NaN,0.031696,1778506.066342,13.82472,0.001314,0.430602,0.001113,0.350137,0.009954,0.070511,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,11.179189,308.373667,85898.455904,352.644442,0.002,0.002597
0.006,-0.000018,-0.017931,-8.965476,0.01803,9.01486,-0.000002,0,0.000002,3.141593,0.001885,0.942309,0.575786,1.867068,9.791353,1.467675,0,0,0,31.873454,8.458851,27.377713,0.112992,NaN,1.778909,NaN,0.031803,1784543.325803,23.0412,0.001325,0.43038,0.001115,0.349914,0.009954,0.070512,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,11.217072,308.373667,85898.455903,352.644442,0.002,0.003061
0.008,-0.000017,-0.017356,-8.6779,0.017451,8.7257,-0.000002,0,0.000002,3.141593,0.001824,0.912084,0.575786,1.867068,9.791353,1.467619,0,0,0,31.873405,8.458802,27.377668,0.112992,NaN,1.778907,NaN,0.031911,1790580.591028,32.25768,0.001335,0.430159,0.001116,0.349692,0.009955,0.070512,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,11.254954,308.373667,85898.455902,352.644442,0.002,0.003461
0.01,-0.000017,-0.016781,-8.390323,0.016873,8.43654,-0.000002,0,0.000002,3.141593,0.001764,0.881859,0.575786,1.867068,9.791353,1.467563,0,0,0,31.873355,8.458752,27.377623,0.112992,NaN,1.778906,NaN,0.032018,1796617.861961,41.47416,0.001346,0.429939,0.001117,0.349471,0.009955,0.070513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,11.292837,308.373667,85898.455901,352.644442,0.002,0.003875
0.012,-0.000016,-0.016205,-8.102746,0.016295,8.147378,-0.000002,0,0.000002,3.141593,0.001703,0.851633,0.575786,1.867068,9.791353,1.467507,0,0,0,31.873306,8.458703,27.377578,0.112992,NaN,1.778904,NaN,0.032126,1802655.138544,50.69064,0.001356,0.42972,0.001118,0.349251,0.009956,0.070513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,11.330719,308.373667,85898.4559,352.644442,0.002,0.0044
0.014,-0.000016,-0.01563,-7.815168,0.015716,7.858216,-0.000002,0,0.000002,3.141593,0.001643,0.821407,0.575786,1.867068,9.791353,1.467452,0,0,0,31.873256,8.458653,27.377533,0.112992,NaN,1.778903,NaN,0.032234,1808692.42072,59.90712,0.001367,0.429502,0.001119,0.349032,0.009956,0.070514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,11.368602,308.373667,85898.455899,352.644442,0.002,0.004921
0.016,-0.000015,-0.015055,-7.527588,0.015138,7.569053,-0.000002,0,0.000002,3.141593,0.001582,0.791181,0.575786,1.867068,9.791353,1.467397,0,0,0,31.873207,8.458604,27.377488,0.112992,NaN,1.778902,NaN,0.032341,1814729.708435,69.1236,0.001377,0.429285,0.001121,0.348814,0.009957,0.070514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,11.406484,308.373667,85898.455898,352.644442,0.002,0.005405
0.018,-0.000014,-0.01448,-7.240008,0.01456,7.279888,-0.000002,0,0.000002,3.141593,0.001522,0.760956,0.575786,1.867068,9.791353,1.467342,0,0,0,31.873157,8.458554,27.377442,0.112992,NaN,1.7789,NaN,0.032449,1820767.001634,78.34008,0.001388,0.429069,0.001122,0.348597,0.009957,0.070515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,11.444367,308.373667,85898.455897,352.644442,0.002,0.005929
0.02,-0.000014,-0.013905,-6.952427,0.013981,6.990723,-0.000001,0,0.000001,3.141593,0.001461,0.73073,0.575786,1.867068,9.791353,1.467288,0,0,0,31.873108,8.458505,27.377397,0.112992,NaN,1.778899,NaN,0.032556,1826804.300262,87.55656,0.001399,0.428854,0.001123,0.348381,0.009958,0.070515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,11.482249,308.373667,85898.455896,352.644442,0.002,0.006429
