# 10MPH-SA-36C (Up to date)
# 2996 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (27.6 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.002,-0.000019,-0.019081,-9.540592,0.019186,9.593144,-0.000002,0,0.000002,3.141593,0.002006,1.002757,0.575786,1.867068,9.791353,1.470045,0,0,0,31.873553,8.45895,27.377803,0.112993,NaN,1.778912,NaN,0.013635,765082.298878,4.60824,0.000261,0.49326,0.001193,0.412945,0.009866,0.070449,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.81023,308.373667,85898.455906,352.644442,0.002,0.004754
0.004,-0.000019,-0.018506,-9.253018,0.018608,9.303986,-0.000002,0,0.000002,3.141593,0.001945,0.972531,0.575786,1.867068,9.791353,1.469927,0,0,0,31.873504,8.458901,27.377758,0.112993,NaN,1.77891,NaN,0.013628,764722.048654,13.82472,0.000261,0.493299,0.001197,0.412985,0.009866,0.070449,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.807908,308.373667,85898.455904,352.644442,0.002,0.005416
0.006,-0.000018,-0.017931,-8.965443,0.01803,9.014827,-0.000002,0,0.000002,3.141593,0.001885,0.942306,0.575786,1.867068,9.791353,1.469809,0,0,0,31.873454,8.458851,27.377713,0.112992,NaN,1.778909,NaN,0.013622,764361.809082,23.0412,0.000262,0.493339,0.001202,0.413025,0.009866,0.070449,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.805585,308.373667,85898.455903,352.644442,0.002,0.005979
0.008,-0.000017,-0.017356,-8.677867,0.017451,8.725667,-0.000002,0,0.000002,3.141593,0.001824,0.912081,0.575786,1.867068,9.791353,1.469691,0,0,0,31.873405,8.458802,27.377668,0.112992,NaN,1.778907,NaN,0.013616,764001.580177,32.25768,0.000263,0.493379,0.001206,0.413064,0.009866,0.070449,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.803263,308.373667,85898.455902,352.644442,0.002,0.006563
0.01,-0.000017,-0.016781,-8.39029,0.016873,8.436506,-0.000002,0,0.000002,3.141593,0.001764,0.881855,0.575786,1.867068,9.791353,1.469573,0,0,0,31.873355,8.458752,27.377623,0.112992,NaN,1.778906,NaN,0.013609,763641.361953,41.47416,0.000263,0.493418,0.00121,0.413104,0.009866,0.070449,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.800941,308.373667,85898.455901,352.644442,0.002,0.007134
0.012,-0.000016,-0.016205,-8.102712,0.016295,8.147344,-0.000002,0,0.000002,3.141593,0.001703,0.851629,0.575786,1.867068,9.791353,1.469455,0,0,0,31.873306,8.458703,27.377578,0.112992,NaN,1.778904,NaN,0.013603,763281.154426,50.69064,0.000264,0.493458,0.001214,0.413144,0.009866,0.070449,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.798619,308.373667,85898.4559,352.644442,0.002,0.012233
0.014,-0.000016,-0.01563,-7.815133,0.015716,7.858181,-0.000002,0,0.000002,3.141593,0.001643,0.821404,0.575786,1.867068,9.791353,1.469336,0,0,0,31.873256,8.458653,27.377533,0.112992,NaN,1.778903,NaN,0.013596,762920.957612,59.90712,0.000265,0.493498,0.001218,0.413184,0.009866,0.070449,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.796296,308.373667,85898.455899,352.644442,0.002,0.013035
0.016,-0.000015,-0.015055,-7.527554,0.015138,7.569018,-0.000002,0,0.000002,3.141593,0.001582,0.791178,0.575786,1.867068,9.791353,1.469218,0,0,0,31.873207,8.458604,27.377488,0.112992,NaN,1.778902,NaN,0.01359,762560.771525,69.1236,0.000265,0.493538,0.001223,0.413223,0.009865,0.070449,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.793974,308.373667,85898.455898,352.644442,0.002,0.013661
0.018,-0.000014,-0.01448,-7.239973,0.01456,7.279853,-0.000002,0,0.000002,3.141593,0.001522,0.760952,0.575786,1.867068,9.791353,1.469099,0,0,0,31.873157,8.458554,27.377442,0.112992,NaN,1.7789,NaN,0.013584,762200.596181,78.34008,0.000266,0.493577,0.001227,0.413263,0.009865,0.070449,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.791652,308.373667,85898.455897,352.644442,0.002,0.01433
0.02,-0.000014,-0.013905,-6.952392,0.013981,6.990688,-0.000001,0,0.000001,3.141593,0.001461,0.730726,0.575786,1.867068,9.791353,1.468981,0,0,0,31.873108,8.458505,27.377397,0.112992,NaN,1.778899,NaN,0.013577,761840.431594,87.55656,0.000267,0.493617,0.001231,0.413303,0.009865,0.070449,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.78933,308.373667,85898.455896,352.644442,0.002,0.015152
