# 10MPH-SA-45DEG (Up to date)
# 2990 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (27.3 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.002,-0.000019,-0.019081,-9.540471,0.019186,9.593023,-0.000002,0,0.000002,3.141593,0.002005,1.002744,0.575786,1.867068,9.791353,1.470376,0,0,0,31.8471,8.45895,29.722842,0.111926,NaN,1.817664,NaN,0.01278,753199.265575,4.60824,0.000228,0.505069,0.00121,0.424727,0.009896,0.070447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.439497,299.449202,84509.269253,347.236216,0.002,0.002282
0.004,-0.000019,-0.018505,-9.252658,0.018607,9.303625,-0.000002,0,0.000002,3.141593,0.001945,0.972494,0.575786,1.867068,9.791353,1.470249,0,0,0,31.84705,8.458901,29.722792,0.111926,NaN,1.817663,NaN,0.012773,752830.055431,13.82472,0.000229,0.505112,0.001215,0.424769,0.009896,0.070447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.437264,299.449202,84509.269252,347.236216,0.002,0.002876
0.006,-0.000018,-0.01793,-8.964844,0.018028,9.014225,-0.000002,0,0.000002,3.141593,0.001884,0.942243,0.575786,1.867068,9.791353,1.470121,0,0,0,31.847001,8.458851,29.722742,0.111926,NaN,1.817661,NaN,0.012767,752460.857601,23.0412,0.000229,0.505154,0.001219,0.424812,0.009896,0.070447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.435031,299.449202,84509.269251,347.236216,0.002,0.003456
0.008,-0.000017,-0.017354,-8.67703,0.01745,8.724825,-0.000002,0,0.000002,3.141593,0.001824,0.911993,0.575786,1.867068,9.791353,1.469993,0,0,0,31.846951,8.458802,29.722693,0.111926,NaN,1.817659,NaN,0.012761,752091.672103,32.25768,0.00023,0.505197,0.001224,0.424854,0.009896,0.070447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.432798,299.449202,84509.26925,347.236216,0.002,0.004038
0.01,-0.000017,-0.016778,-8.389214,0.016871,8.435424,-0.000002,0,0.000002,3.141593,0.001763,0.881742,0.575786,1.867068,9.791353,1.469865,0,0,0,31.846902,8.458752,29.722643,0.111926,NaN,1.817658,NaN,0.012755,751722.498956,41.47416,0.000231,0.505239,0.001229,0.424897,0.009896,0.070447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.430564,299.449202,84509.269249,347.236216,0.002,0.004601
0.012,-0.000016,-0.016203,-8.101397,0.016292,8.146022,-0.000002,0,0.000002,3.141593,0.001703,0.851491,0.575786,1.867068,9.791353,1.469737,0,0,0,31.846852,8.458703,29.722593,0.111926,NaN,1.817656,NaN,0.012748,751353.338178,50.69064,0.000231,0.505282,0.001233,0.424939,0.009896,0.070447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.428331,299.449202,84509.269248,347.236216,0.002,0.005185
0.014,-0.000016,-0.015627,-7.81358,0.015713,7.856619,-0.000002,0,0.000002,3.141593,0.001642,0.82124,0.575786,1.867068,9.791353,1.469609,0,0,0,31.846803,8.458653,29.722543,0.111926,NaN,1.817655,NaN,0.012742,750984.189788,59.90712,0.000232,0.505325,0.001238,0.424982,0.009896,0.070447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.426098,299.449202,84509.269247,347.236216,0.002,0.005744
0.016,-0.000015,-0.015052,-7.525761,0.015134,7.567215,-0.000002,0,0.000002,3.141593,0.001582,0.790989,0.575786,1.867068,9.791353,1.46948,0,0,0,31.846753,8.458604,29.722493,0.111926,NaN,1.817653,NaN,0.012736,750615.053803,69.1236,0.000233,0.505367,0.001243,0.425025,0.009896,0.070447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.423864,299.449202,84509.269246,347.236216,0.002,0.006335
0.018,-0.000014,-0.014476,-7.237942,0.014556,7.27781,-0.000002,0,0.000002,3.141593,0.001521,0.760738,0.575786,1.867068,9.791353,1.469352,0,0,0,31.846704,8.458554,29.722443,0.111926,NaN,1.817652,NaN,0.012729,750245.930242,78.34008,0.000233,0.50541,0.001247,0.425067,0.009896,0.070447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.421631,299.449202,84509.269244,347.236216,0.002,0.006899
0.02,-0.000014,-0.0139,-6.950122,0.013977,6.988405,-0.000001,0,0.000001,3.141593,0.001461,0.730487,0.575786,1.867068,9.791353,1.469223,0,0,0,31.846654,8.458505,29.722394,0.111926,NaN,1.81765,NaN,0.012723,749876.819123,87.55656,0.000234,0.505452,0.001252,0.42511,0.009895,0.070447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.419398,299.449202,84509.269243,347.236216,0.002,0.007478
0.022,-0.000013,-0.013325,-6.662301,0.013398,6.698998,-0.000001,0,0.000001,3.141593,0.0014,0.700236,0.575786,1.867068,9.791353,1.469094,0,0,0,31.846605,8.458455,29.722344,0.111926,NaN,1.817649,NaN,0.012717,749507.720465,96.77304,0.000235,0.505495,0.001257,0.425153,0.009895,0.070447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.417164,299.449202,84509.269242,347.236216,0.002,0.008051
0.024,-0.000013,-0.012749,-6.374478,0.012819,6.409591,-0.000001,0,0.000001,3.141593,0.00134,0.669985,0.575786,1.867068,9.791353,1.468965,0,0,0,31.846555,8.458406,29.722294,0.111926,NaN,1.817647,NaN,0.012711,749138.634287,105.98952,0.000235,0.505538,0.001262,0.425196,0.009895,0.070447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.414931,299.449202,84509.269241,347.236216,0.002,0.008606
0.026,-0.000006,-0.005574,-2.78713,0.005605,2.802482,-0.000001,0,0.000001,3.141593,0.000586,0.292939,0.575786,1.867068,9.791353,1.46734,0,0,0,31.84593,8.457781,29.721664,0.111925,NaN,1.817628,NaN,0.012706,748885.028236,220.85919,0.000246,0.505567,0.001322,0.425225,0.009895,0.070447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000001,0.15748,0.019478,1.466077,0,4.412698,299.449202,84509.269227,347.236216,0.002,0.009236
0.028,0.000041,0.041195,20.598059,0.041422,20.711519,0.000004,0,0.000004,0,0.00433,2.164943,0.575786,1.867068,9.791353,1.456746,0,0,0,31.84473,8.45658,29.720456,0.111924,NaN,1.817591,NaN,0.012715,749372.338913,969.648,0.000328,0.505511,0.001759,0.425169,0.009895,0.070447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000005,0.15748,0.019478,1.466077,0,4.410464,299.449202,84509.269136,347.236216,0.002,0.009796
