# 0MPH-SA-45DEG-HOT (Up to date)
# 3000 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (22.5 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.002,-0.000019,-0.019083,-9.541674,0.019188,9.594232,-0.000002,0,0.000002,3.141593,0.002006,1.00287,0.575786,1.867068,9.791353,1.509624,0,0,0,32.117071,8.45895,30.041752,0.113601,NaN,1.829056,NaN,0.001222,66680.28051,4.60824,0.000001,0.830127,0.000461,0.749916,0.009777,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,0.43995,318.289739,84555.222678,358.653582,0.002,0.002596
0.004,-0.000019,-0.018513,-9.25628,0.018615,9.307266,-0.000002,0,0.000002,3.141593,0.001946,0.972874,0.575786,1.867068,9.791353,1.508393,0,0,0,32.117021,8.458901,30.041703,0.1136,NaN,1.829055,NaN,0.00122,66565.432308,13.82472,0.000001,0.830478,0.000489,0.750267,0.009777,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,0.439159,318.289739,84555.222677,358.653582,0.002,0.003289
0.006,-0.000018,-0.017942,-8.970886,0.018041,9.0203,-0.000002,0,0.000002,3.141593,0.001886,0.942878,0.575786,1.867068,9.791353,1.507159,0,0,0,32.116972,8.458851,30.041655,0.1136,NaN,1.829053,NaN,0.001218,66450.685239,23.0412,0.000001,0.830829,0.000518,0.750618,0.009777,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,0.438368,318.289739,84555.222676,358.653582,0.002,0.003936
0.008,-0.000017,-0.017371,-8.68549,0.017467,8.733332,-0.000002,0,0.000002,3.141593,0.001826,0.912882,0.575786,1.867068,9.791353,1.50592,0,0,0,32.116922,8.458802,30.041606,0.1136,NaN,1.829052,NaN,0.001216,66336.039828,32.25768,0.000001,0.831181,0.000549,0.75097,0.009776,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,0.437576,318.289739,84555.222675,358.653582,0.002,0.004572
0.01,-0.000017,-0.0168,-8.400094,0.016893,8.446364,-0.000002,0,0.000002,3.141593,0.001766,0.882885,0.575786,1.867068,9.791353,1.504677,0,0,0,32.116873,8.458752,30.041557,0.1136,NaN,1.82905,NaN,0.001214,66221.496604,41.47416,0.000001,0.831533,0.000581,0.751322,0.009776,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,0.436785,318.289739,84555.222674,358.653582,0.002,0.005067
0.012,-0.000016,-0.016229,-8.114696,0.016319,8.159394,-0.000002,0,0.000002,3.141593,0.001706,0.852889,0.575786,1.867068,9.791353,1.503429,0,0,0,32.116823,8.458703,30.041508,0.1136,NaN,1.829049,NaN,0.001212,66107.056099,50.69064,0.000001,0.831886,0.000614,0.751675,0.009776,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,0.435994,318.289739,84555.222673,358.653582,0.002,0.005479
0.014,-0.000016,-0.015659,-7.829298,0.015745,7.872424,-0.000002,0,0.000002,3.141593,0.001646,0.822892,0.575786,1.867068,9.791353,1.502177,0,0,0,32.116774,8.458653,30.04146,0.1136,NaN,1.829047,NaN,0.00121,65992.718848,59.90712,0.000001,0.83224,0.000649,0.752029,0.009776,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,0.435203,318.289739,84555.222672,358.653582,0.002,0.005899
0.016,-0.000015,-0.015088,-7.543899,0.015171,7.585453,-0.000002,0,0.000002,3.141593,0.001586,0.792896,0.575786,1.867068,9.791353,1.500921,0,0,0,32.116724,8.458604,30.041411,0.1136,NaN,1.829046,NaN,0.001208,65878.48539,69.1236,0.000001,0.832594,0.000685,0.752383,0.009776,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,0.434412,318.289739,84555.222671,358.653582,0.002,0.006305
0.018,-0.000015,-0.014517,-7.258499,0.014597,7.298481,-0.000002,0,0.000002,3.141593,0.001526,0.762899,0.575786,1.867068,9.791353,1.499661,0,0,0,32.116675,8.458554,30.041362,0.1136,NaN,1.829044,NaN,0.001205,65764.356266,78.34008,0.000001,0.832948,0.000722,0.752737,0.009776,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,0.433621,318.289739,84555.22267,358.653582,0.002,0.006729
0.02,-0.000014,-0.013946,-6.973098,0.014023,7.011508,-0.000001,0,0.000001,3.141593,0.001466,0.732902,0.575786,1.867068,9.791353,1.498396,0,0,0,32.116625,8.458505,30.041313,0.1136,NaN,1.829043,NaN,0.001203,65650.332023,87.55656,0.000001,0.833303,0.000761,0.753092,0.009776,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,0.432829,318.289739,84555.222669,358.653582,0.002,0.007135
0.022,-0.000013,-0.013375,-6.687697,0.013449,6.724534,-0.000001,0,0.000001,3.141593,0.001406,0.702905,0.575786,1.867068,9.791353,1.497126,0,0,0,32.116576,8.458455,30.041265,0.1136,NaN,1.829041,NaN,0.001201,65536.413207,96.77304,0.000001,0.833659,0.000802,0.753448,0.009776,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,0.432038,318.289739,84555.222667,358.653582,0.002,0.007562
0.024,-0.000013,-0.012805,-6.402294,0.012875,6.43756,-0.000001,0,0.000001,3.141593,0.001346,0.672908,0.575786,1.867068,9.791353,1.495853,0,0,0,32.116526,8.458406,30.041216,0.1136,NaN,1.82904,NaN,0.001199,65422.600371,105.98952,0.000001,0.834015,0.000844,0.753804,0.009776,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,0.431247,318.289739,84555.222666,358.653582,0.002,0.007973
0.026,-0.000006,-0.00569,-2.845102,0.005722,2.860773,-0.000001,0,0.000001,3.141593,0.000598,0.299032,0.575786,1.867068,9.791353,1.479314,0,0,0,32.115901,8.457781,30.0406,0.113599,NaN,1.829021,NaN,0.001199,65392.718141,220.85919,0.000003,0.834108,0.001519,0.753898,0.009776,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000001,0.15748,0.019478,1.466077,0,0.430456,318.289739,84555.222653,358.653582,0.002,0.008373
0.028,0.000041,0.040686,20.343501,0.04091,20.455558,0.000004,0,0.000004,0,0.004276,2.138188,0.575786,1.867068,9.791353,1.372591,0,0,0,32.114701,8.45658,30.039418,0.113598,NaN,1.828985,NaN,0.001215,66297.587288,969.648,0.000025,0.831299,0.014376,0.751088,0.009776,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000005,0.15748,0.019478,1.466077,0,0.429665,318.289739,84555.222568,358.653582,0.002,0.008805
0.03,0.000216,0.134295,46.805801,0.135035,47.06362,0.000023,0,0.000023,0,0.014115,4.919488,0.575786,1.867068,9.791353,1.171725,0,0,0,32.1135,8.45538,30.038235,0.113596,NaN,1.828949,NaN,0.001291,70412.759104,1824.09,0.000193,0.819173,0.100147,0.73896,0.009778,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000017,0.15748,0.019478,1.466077,0,0.428873,318.289738,84555.222247,358.653581,0.002,0.009211
0.032,0.000628,0.278529,72.120236,0.280063,72.517494,0.000066,0,0.000066,0,0.029275,7.580142,0.575786,1.867068,9.791353,0.919069,0,0,0,32.11139,8.45327,30.036157,0.113594,NaN,1.828886,NaN,0.001493,81455.552961,2641.330208,0.000877,0.791025,0.339331,0.710808,0.009782,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000034,0.15748,0.019478,1.466077,0,0.428082,318.289737,84555.221489,358.653581,0.002,0.00964
0.034,0.001367,0.459574,90.527295,0.462106,91.025945,0.000144,0,0.000144,0,0.048303,9.514802,0.575786,1.867068,9.791353,0.697807,0,0,0,32.10837,8.45025,30.033182,0.11359,NaN,1.828795,NaN,0.001844,100601.662503,3235.359667,0.002414,0.753006,0.612297,0.672783,0.009788,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000057,0.15748,0.019478,1.466077,0,0.427291,318.289736,84555.220133,358.65358,0.002,0.010046
0.036,0.002501,0.675134,107.785392,0.678853,108.379104,0.000263,0,0.000263,0,0.070959,11.328701,0.575786,1.867068,9.791353,0.530299,0,0,0,32.10535,8.44723,30.030206,0.113586,NaN,1.828704,NaN,0.002338,127564.010459,3792.187333,0.004965,0.713779,0.783371,0.633549,0.009796,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000083,0.15748,0.019478,1.466077,0,0.4265,318.289733,84555.218049,358.653578,0.002,0.010459
0.038,0.004102,0.925699,125.290424,0.930798,125.980559,0.000431,0,0.000431,0,0.097295,13.168554,0.575786,1.867068,9.791353,0.409554,0,0,0,32.101838,8.443718,30.026745,0.113582,NaN,1.828599,NaN,0.002964,161730.603544,4356.815417,0.008605,0.677908,0.844536,0.597669,0.009805,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000114,0.15748,0.019478,1.466077,0,0.425709,318.28973,84555.215108,358.653576,0.002,0.010871
0.04,0.006238,1.209833,142.077274,1.216497,142.859875,0.000656,0,0.000656,0,0.127159,14.932923,0.575786,1.867068,9.791353,0.323381,0,0,0,32.097676,8.439556,30.022642,0.113577,NaN,1.828474,NaN,0.003708,202286.624084,4898.042438,0.013368,0.646808,0.8387,0.566559,0.009813,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000149,0.15748,0.019478,1.466077,0,0.424918,318.289725,84555.211186,358.653574,0.002,0.011269
0.042,0.008949,1.501929,146.058031,1.510202,146.86256,0.000941,0,0.000941,0,0.157859,15.351318,0.575786,1.867068,9.791353,0.264958,0,0,0,32.093357,8.435236,30.018383,0.113572,NaN,1.828344,NaN,0.004491,245015.253098,5025.8485,0.018771,0.622064,0.80273,0.541806,0.009822,0.070436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000185,0.15748,0.019478,1.466077,0,0.424126,318.28972,84555.206205,358.65357,0.002,0.011692
0.044,0.012248,1.796942,147.516897,1.80684,148.329461,0.001287,0,0.001287,0,0.188866,15.504651,0.575786,1.867068,9.791353,0.223638,0,0,0,32.089043,8.430923,30.014129,0.113567,NaN,1.828214,NaN,0.005293,288766.126194,5072.250493,0.024532,0.602119,0.755286,0.521853,0.009829,0.070437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000222,0.15748,0.019478,1.466077,0,0.423335,318.289712,84555.200146,358.653566,0.002,0.012089
