# 25MPH-SA-45DEG-46C (Up to date)
# 3067 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (36.3 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.002,-0.000019,-0.019079,-9.539734,0.019185,9.592282,-0.000002,0,0.000002,3.141593,0.002005,1.002666,0.575786,1.867068,9.791353,1.467907,0,0,0,31.67867,8.45895,27.433334,0.112466,NaN,1.779695,NaN,0.02906,1566637.42349,4.60824,0.001124,0.439064,0.00113,0.358628,0.009938,0.070499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.424516,318.289739,85922.324096,358.653582,0.002,0.002338
0.004,-0.000019,-0.018501,-9.250391,0.018603,9.301345,-0.000002,0,0.000002,3.141593,0.001945,0.972255,0.575786,1.867068,9.791353,1.467843,0,0,0,31.67862,8.458901,27.433289,0.112466,NaN,1.779694,NaN,0.029201,1574204.721565,13.82472,0.001136,0.438738,0.001131,0.3583,0.009939,0.0705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.4748,318.289739,85922.324094,358.653582,0.002,0.00298
0.006,-0.000018,-0.017922,-8.961048,0.018021,9.010408,-0.000002,0,0.000002,3.141593,0.001884,0.941844,0.575786,1.867068,9.791353,1.46778,0,0,0,31.678571,8.458851,27.433244,0.112466,NaN,1.779692,NaN,0.029341,1581772.026066,23.0412,0.001148,0.438413,0.001132,0.357973,0.009939,0.0705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.525084,318.289739,85922.324093,358.653582,0.002,0.003635
0.008,-0.000017,-0.017343,-8.671703,0.017439,8.719469,-0.000002,0,0.000002,3.141593,0.001823,0.911433,0.575786,1.867068,9.791353,1.467717,0,0,0,31.678521,8.458802,27.433199,0.112466,NaN,1.779691,NaN,0.029481,1589339.3369,32.25768,0.00116,0.43809,0.001133,0.357649,0.00994,0.070501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.575368,318.289739,85922.324092,358.653582,0.002,0.004296
0.01,-0.000017,-0.016765,-8.382357,0.016857,8.42853,-0.000002,0,0.000002,3.141593,0.001762,0.881021,0.575786,1.867068,9.791353,1.467655,0,0,0,31.678472,8.458752,27.433154,0.112466,NaN,1.779689,NaN,0.029622,1596906.653979,41.47416,0.001173,0.437769,0.001134,0.357327,0.009941,0.070501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.625652,318.289739,85922.324091,358.653582,0.002,0.004911
0.012,-0.000016,-0.016186,-8.093011,0.016275,8.137589,-0.000002,0,0.000002,3.141593,0.001701,0.85061,0.575786,1.867068,9.791353,1.467593,0,0,0,31.678422,8.458703,27.433109,0.112466,NaN,1.779688,NaN,0.029762,1604473.977215,50.69064,0.001185,0.43745,0.001136,0.357006,0.009941,0.070502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.675936,318.289739,85922.32409,358.653582,0.002,0.005533
0.014,-0.000016,-0.015607,-7.803663,0.015693,7.846648,-0.000002,0,0.000002,3.141593,0.00164,0.820198,0.575786,1.867068,9.791353,1.467532,0,0,0,31.678373,8.458653,27.433064,0.112466,NaN,1.779686,NaN,0.029902,1612041.306521,59.90712,0.001197,0.437133,0.001137,0.356688,0.009942,0.070503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.72622,318.289739,85922.324089,358.653582,0.002,0.006104
0.016,-0.000015,-0.015029,-7.514315,0.015111,7.555706,-0.000002,0,0.000002,3.141593,0.00158,0.789786,0.575786,1.867068,9.791353,1.467471,0,0,0,31.678323,8.458604,27.433018,0.112466,NaN,1.779685,NaN,0.030043,1619608.641812,69.1236,0.00121,0.436817,0.001138,0.356372,0.009943,0.070503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.776504,318.289739,85922.324088,358.653582,0.002,0.006747
0.018,-0.000014,-0.01445,-7.224965,0.01453,7.264763,-0.000002,0,0.000002,3.141593,0.001519,0.759374,0.575786,1.867068,9.791353,1.467411,0,0,0,31.678274,8.458554,27.432973,0.112466,NaN,1.779684,NaN,0.030183,1627175.983006,78.34008,0.001222,0.436504,0.001139,0.356057,0.009943,0.070504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.826788,318.289739,85922.324087,358.653582,0.002,0.007499
0.02,-0.000014,-0.013871,-6.935615,0.013948,6.973819,-0.000001,0,0.000001,3.141593,0.001458,0.728963,0.575786,1.867068,9.791353,1.467352,0,0,0,31.678224,8.458505,27.432928,0.112466,NaN,1.779682,NaN,0.030323,1634743.330021,87.55656,0.001235,0.436193,0.00114,0.355744,0.009944,0.070505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.877072,318.289739,85922.324086,358.653582,0.002,0.008194
0.022,-0.000013,-0.013293,-6.646264,0.013366,6.682874,-0.000001,0,0.000001,3.141593,0.001397,0.698551,0.575786,1.867068,9.791353,1.467293,0,0,0,31.678175,8.458455,27.432883,0.112466,NaN,1.779681,NaN,0.030464,1642310.682777,96.77304,0.001248,0.435883,0.001141,0.355433,0.009945,0.070505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.927356,318.289739,85922.324085,358.653582,0.002,0.008779
0.024,-0.000013,-0.012714,-6.356912,0.012784,6.391928,-0.000001,0,0.000001,3.141593,0.001336,0.668138,0.575786,1.867068,9.791353,1.467235,0,0,0,31.678125,8.458406,27.432838,0.112465,NaN,1.779679,NaN,0.030604,1649878.041195,105.98952,0.00126,0.435575,0.001142,0.355124,0.009945,0.070506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.97764,318.289739,85922.324084,358.653582,0.002,0.009296
0.026,-0.000006,-0.005501,-2.75049,0.005532,2.76564,-0.000001,0,0.000001,3.141593,0.000578,0.289088,0.575786,1.867068,9.791353,1.466575,0,0,0,31.6775,8.457781,27.432269,0.112465,NaN,1.779661,NaN,0.030747,1657549.412979,220.85919,0.001295,0.435265,0.001163,0.354813,0.009946,0.070507,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000001,0.15748,0.019478,1.466077,0,11.027924,318.289739,85922.32407,358.653582,0.002,0.009729
0.028,0.000042,0.041517,20.759042,0.041746,20.873389,0.000004,0,0.000004,0,0.004364,2.181863,0.575786,1.867068,9.791353,1.46233,0,0,0,31.6763,8.45658,27.431177,0.112463,NaN,1.779626,NaN,0.030901,1665862.035625,969.648,0.001469,0.434931,0.001306,0.354478,0.009947,0.070507,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000005,0.15748,0.019478,1.466077,0,11.078209,318.289739,85922.323982,358.653582,0.002,0.010116
0.03,0.00022,0.13669,47.587605,0.137443,47.84973,0.000023,0,0.000023,0,0.014367,5.001659,0.575786,1.867068,9.791353,1.45381,0,0,0,31.675099,8.45538,27.430084,0.112462,NaN,1.779591,NaN,0.031071,1675038.275066,1824.09,0.001853,0.434565,0.001629,0.35411,0.009947,0.070508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000017,0.15748,0.019478,1.466077,0,11.128493,318.289738,85922.32365,358.653581,0.002,0.01052
0.032,0.00064,0.283188,73.252481,0.284748,73.655976,0.000067,0,0.000067,0,0.029764,7.699146,0.575786,1.867068,9.791353,1.440817,0,0,0,31.672989,8.45327,27.428163,0.112459,NaN,1.779529,NaN,0.031262,1685322.652534,2641.330208,0.002549,0.434158,0.002214,0.353701,0.009948,0.070509,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000035,0.15748,0.019478,1.466077,0,11.178777,318.289737,85922.322866,358.653581,0.002,0.010911
0.034,0.00139,0.467007,91.914468,0.46958,92.420758,0.000146,0,0.000146,0,0.049084,9.6606,0.575786,1.867068,9.791353,1.424692,0,0,0,31.669969,8.45025,27.425413,0.112456,NaN,1.779441,NaN,0.031473,1696700.14495,3235.359667,0.003627,0.433711,0.003108,0.353252,0.009949,0.07051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000058,0.15748,0.019478,1.466077,0,11.229061,318.289736,85922.321466,358.65358,0.002,0.011299
0.036,0.002543,0.685819,109.411649,0.689597,110.014319,0.000267,0,0.000267,0,0.072082,11.499628,0.575786,1.867068,9.791353,1.405733,0,0,0,31.666949,8.44723,27.422663,0.112452,NaN,1.779353,NaN,0.031708,1709373.882253,3792.187333,0.005238,0.433218,0.004423,0.352756,0.00995,0.070511,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000085,0.15748,0.019478,1.466077,0,11.279345,318.289733,85922.319314,358.653578,0.002,0.011692
0.038,0.004169,0.940121,127.159271,0.9453,127.8597,0.000438,0,0.000438,0,0.098811,13.364978,0.575786,1.867068,9.791353,1.384,0,0,0,31.663437,8.443718,27.419464,0.112448,NaN,1.77925,NaN,0.031972,1723640.948995,4356.815417,0.0076,0.432668,0.006311,0.352204,0.009952,0.070512,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000116,0.15748,0.019478,1.466077,0,11.329629,318.28973,85922.316279,358.653576,0.002,0.012082
0.04,0.006337,1.228458,144.178866,1.235225,144.973043,0.000666,0,0.000666,0,0.129116,15.153809,0.575786,1.867068,9.791353,1.359741,0,0,0,31.659275,8.439556,27.415673,0.112443,NaN,1.779129,NaN,0.032272,1739778.949118,4898.042438,0.010974,0.432054,0.008944,0.351586,0.009953,0.070514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000151,0.15748,0.019478,1.466077,0,11.379913,318.289725,85922.312232,358.653573,0.002,0.012463
0.042,0.00909,1.524867,148.215075,1.533266,149.031485,0.000955,0,0.000955,0,0.16027,15.578032,0.575786,1.867068,9.791353,1.335266,0,0,0,31.654956,8.435236,27.411737,0.112438,NaN,1.779002,NaN,0.032595,1757205.947554,5025.8485,0.015279,0.431398,0.012207,0.350928,0.009955,0.070516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000188,0.15748,0.019478,1.466077,0,11.430197,318.289719,85922.307093,358.65357,0.002,0.012849
0.044,0.01244,1.824234,149.694457,1.834283,150.519016,0.001307,0,0.001307,0,0.191735,15.733521,0.575786,1.867068,9.791353,1.311042,0,0,0,31.650642,8.430923,27.407805,0.112432,NaN,1.778876,NaN,0.03294,1775779.30297,5072.250493,0.020551,0.430708,0.016077,0.350235,0.009956,0.070517,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000225,0.15748,0.019478,1.466077,0,11.480481,318.289712,85922.300842,358.653565,0.002,0.013219
0.046,0.016386,2.122338,149.062249,2.134028,149.883326,0.001722,0,0.001722,0,0.223067,15.667074,0.575786,1.867068,9.791353,1.287436,0,0,0,31.646335,8.426616,27.403878,0.112427,NaN,1.77875,NaN,0.033302,1795319.291689,5051.449444,0.026777,0.429993,0.020494,0.349516,0.009958,0.070519,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000262,0.15748,0.019478,1.466077,0,11.530765,318.289704,85922.293476,358.65356,0.002,0.013611
# Event LIFTOFF occurred at t=0.048 seconds
0.048,0.020927,2.418472,148.077802,2.431794,148.893456,0.0022,0,0.0022,0,0.254192,15.563604,0.575786,1.867068,9.791353,1.264507,0,0,0,31.642028,8.422309,27.399951,0.112422,NaN,1.778624,NaN,0.033681,1815748.12853,5019.447889,0.033972,0.429256,0.02542,0.348775,0.00996,0.070521,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000298,0.15748,0.019478,1.466077,0,11.581049,318.289694,85922.285001,358.653554,0.002,0.01399
0.05,0.026058,2.712637,147.093056,2.727579,147.903286,0.002739,0,0.002739,0,0.28511,15.460103,0.575786,1.867068,9.791353,1.242253,0,0,0,31.637721,8.418002,27.396022,0.112417,NaN,1.778498,NaN,0.034075,1837013.996773,4987.446333,0.042156,0.428499,0.030817,0.348014,0.009962,0.070523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000334,0.15748,0.019478,1.466077,0,11.631333,318.289683,85922.275424,358.653548,0.002,0.014437
0.052,0.031775,3.004832,146.10801,3.021384,146.912814,0.00334,0,0.00334,0,0.315821,15.356571,0.575786,1.867068,9.791353,1.219393,0,0,0,31.633414,8.413694,27.392092,0.112412,NaN,1.778372,NaN,0.03431,1849650.045096,4955.444778,0.051368,0.428055,0.03704,0.347568,0.009963,0.070524,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00037,0.15748,0.019478,1.466077,0,11.617026,318.28967,85922.264752,358.65354,0.002,0.014875
