# 30MPH-SA-45DEG-46C (Up to date)
# 3085 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (37.1 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.002,-0.000019,-0.019085,-9.542556,0.01919,9.595119,-0.000002,0,0.000002,3.141593,0.002006,1.002963,0.575786,1.867068,9.791353,1.467305,0,0,0,32.300074,8.45895,27.479721,0.114513,NaN,1.776605,NaN,0.043315,2335112.159923,4.60824,0.002392,0.41348,0.001082,0.33288,0.010022,0.070578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,15.537032,318.289739,85922.324096,358.653582,0.002,0.001905
0.004,-0.000019,-0.018518,-9.258779,0.01862,9.309779,-0.000002,0,0.000002,3.141593,0.001946,0.973137,0.575786,1.867068,9.791353,1.467267,0,0,0,32.300024,8.458901,27.479675,0.114513,NaN,1.776604,NaN,0.043356,2337315.289756,13.82472,0.002399,0.413423,0.001083,0.332823,0.010023,0.070578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,15.55163,318.289739,85922.324094,358.653582,0.002,0.002395
0.006,-0.000018,-0.01795,-8.975002,0.018049,9.024439,-0.000002,0,0.000002,3.141593,0.001887,0.943311,0.575786,1.867068,9.791353,1.46723,0,0,0,32.299975,8.458851,27.47963,0.114513,NaN,1.776603,NaN,0.043397,2339518.422924,23.0412,0.002405,0.413366,0.001084,0.332765,0.010023,0.070578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,15.566229,318.289739,85922.324093,358.653582,0.002,0.002868
0.008,-0.000017,-0.017382,-8.691224,0.017478,8.739097,-0.000002,0,0.000002,3.141593,0.001827,0.913484,0.575786,1.867068,9.791353,1.467192,0,0,0,32.299925,8.458802,27.479584,0.114513,NaN,1.776601,NaN,0.043437,2341721.559418,32.25768,0.002412,0.413309,0.001085,0.332708,0.010023,0.070578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,15.580827,318.289739,85922.324092,358.653582,0.002,0.003332
0.01,-0.000017,-0.016815,-8.407444,0.016908,8.453755,-0.000002,0,0.000002,3.141593,0.001767,0.883658,0.575786,1.867068,9.791353,1.467155,0,0,0,32.299876,8.458752,27.479539,0.114513,NaN,1.7766,NaN,0.043478,2343924.69923,41.47416,0.002419,0.413252,0.001086,0.332651,0.010023,0.070579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,15.595425,318.289739,85922.324091,358.653582,0.002,0.003814
0.012,-0.000016,-0.016247,-8.123664,0.016337,8.168412,-0.000002,0,0.000002,3.141593,0.001708,0.853832,0.575786,1.867068,9.791353,1.467118,0,0,0,32.299826,8.458703,27.479494,0.114513,NaN,1.776598,NaN,0.043519,2346127.842348,50.69064,0.002426,0.413196,0.001087,0.332593,0.010023,0.070579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,15.610023,318.289739,85922.32409,358.653582,0.002,0.004245
0.014,-0.000016,-0.01568,-7.839883,0.015766,7.883068,-0.000002,0,0.000002,3.141593,0.001648,0.824005,0.575786,1.867068,9.791353,1.46708,0,0,0,32.299777,8.458653,27.479448,0.114513,NaN,1.776597,NaN,0.04356,2348330.988765,59.90712,0.002432,0.413139,0.001088,0.332536,0.010024,0.070579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,15.624621,318.289739,85922.324089,358.653582,0.002,0.0047
0.016,-0.000015,-0.015112,-7.556102,0.015195,7.597723,-0.000002,0,0.000002,3.141593,0.001588,0.794178,0.575786,1.867068,9.791353,1.467043,0,0,0,32.299727,8.458604,27.479403,0.114513,NaN,1.776595,NaN,0.043601,2350534.138472,69.1236,0.002439,0.413082,0.001089,0.332479,0.010024,0.07058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,15.639219,318.289739,85922.324088,358.653582,0.002,0.005137
0.018,-0.000015,-0.014545,-7.272319,0.014625,7.312377,-0.000002,0,0.000002,3.141593,0.001529,0.764352,0.575786,1.867068,9.791353,1.467006,0,0,0,32.299678,8.458554,27.479358,0.114513,NaN,1.776594,NaN,0.043642,2352737.291458,78.34008,0.002446,0.413026,0.00109,0.332422,0.010024,0.07058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,15.653817,318.289739,85922.324087,358.653582,0.002,0.005561
0.02,-0.000014,-0.013977,-6.988535,0.014054,7.02703,-0.000001,0,0.000001,3.141593,0.001469,0.734525,0.575786,1.867068,9.791353,1.466969,0,0,0,32.299628,8.458505,27.479312,0.114513,NaN,1.776593,NaN,0.043683,2354940.447715,87.55656,0.002453,0.412969,0.001091,0.332365,0.010024,0.07058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,15.668415,318.289739,85922.324086,358.653582,0.002,0.006001
