# 10MPH-SA-45DEG-COLD (Up to date)
# 2962 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (26.6 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.002,-0.000019,-0.019083,-9.541682,0.019188,9.59424,-0.000002,0,0.000002,3.141593,0.002006,1.002871,0.575786,1.867068,9.791353,1.47023,0,0,0,32.117071,8.45895,30.041752,0.113601,NaN,1.829056,NaN,0.013463,828173.820465,4.60824,0.00025,0.496962,0.001196,0.416618,0.009896,0.070448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.596045,289.53313,84482.689719,341.227077,0.002,0.002609
0.004,-0.000019,-0.018513,-9.256288,0.018615,9.307274,-0.000002,0,0.000002,3.141593,0.001946,0.972875,0.575786,1.867068,9.791353,1.470113,0,0,0,32.117021,8.458901,30.041703,0.1136,NaN,1.829055,NaN,0.01344,826721.409582,13.82472,0.00025,0.49711,0.0012,0.416765,0.009896,0.070448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.587931,289.53313,84482.689718,341.227077,0.002,0.003292
0.006,-0.000018,-0.017942,-8.970893,0.018041,9.020307,-0.000002,0,0.000002,3.141593,0.001886,0.942879,0.575786,1.867068,9.791353,1.469996,0,0,0,32.116972,8.458851,30.041655,0.1136,NaN,1.829053,NaN,0.013416,825269.01012,23.0412,0.00025,0.497258,0.001205,0.416914,0.009896,0.070448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.579816,289.53313,84482.689717,341.227077,0.002,0.003961
0.008,-0.000017,-0.017371,-8.685498,0.017467,8.73334,-0.000002,0,0.000002,3.141593,0.001826,0.912883,0.575786,1.867068,9.791353,1.469878,0,0,0,32.116922,8.458802,30.041606,0.1136,NaN,1.829052,NaN,0.013393,823816.622139,32.25768,0.00025,0.497406,0.001209,0.417062,0.009896,0.070448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.571701,289.53313,84482.689715,341.227077,0.002,0.00462
0.01,-0.000017,-0.0168,-8.400101,0.016893,8.446371,-0.000002,0,0.000002,3.141593,0.001766,0.882886,0.575786,1.867068,9.791353,1.469759,0,0,0,32.116873,8.458752,30.041557,0.1136,NaN,1.82905,NaN,0.013369,822364.245701,41.47416,0.00025,0.497555,0.001214,0.417211,0.009896,0.070448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.563587,289.53313,84482.689714,341.227077,0.002,0.005291
0.012,-0.000016,-0.016229,-8.114704,0.016319,8.159402,-0.000002,0,0.000002,3.141593,0.001706,0.85289,0.575786,1.867068,9.791353,1.469641,0,0,0,32.116823,8.458703,30.041508,0.1136,NaN,1.829049,NaN,0.013345,820911.880867,50.69064,0.00025,0.497704,0.001218,0.41736,0.009895,0.070448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.555472,289.53313,84482.689713,341.227077,0.002,0.005964
0.014,-0.000016,-0.015659,-7.829306,0.015745,7.872432,-0.000002,0,0.000002,3.141593,0.001646,0.822893,0.575786,1.867068,9.791353,1.469521,0,0,0,32.116774,8.458653,30.04146,0.1136,NaN,1.829047,NaN,0.013322,819459.527697,59.90712,0.00025,0.497853,0.001223,0.41751,0.009895,0.070448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.547358,289.53313,84482.689712,341.227077,0.002,0.006649
0.016,-0.000015,-0.015088,-7.543907,0.015171,7.585461,-0.000002,0,0.000002,3.141593,0.001586,0.792897,0.575786,1.867068,9.791353,1.469402,0,0,0,32.116724,8.458604,30.041411,0.1136,NaN,1.829046,NaN,0.013298,818007.186254,69.1236,0.00025,0.498003,0.001227,0.41766,0.009895,0.070448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.539243,289.53313,84482.689711,341.227077,0.002,0.007305
0.018,-0.000015,-0.014517,-7.258507,0.014597,7.298489,-0.000002,0,0.000002,3.141593,0.001526,0.7629,0.575786,1.867068,9.791353,1.469281,0,0,0,32.116675,8.458554,30.041362,0.1136,NaN,1.829044,NaN,0.013275,816554.856602,78.34008,0.00025,0.498153,0.001232,0.41781,0.009895,0.070448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.531128,289.53313,84482.68971,341.227077,0.002,0.007944
0.02,-0.000014,-0.013946,-6.973106,0.014023,7.011516,-0.000001,0,0.000001,3.141593,0.001466,0.732903,0.575786,1.867068,9.791353,1.469161,0,0,0,32.116625,8.458505,30.041313,0.1136,NaN,1.829043,NaN,0.013251,815102.538801,87.55656,0.00025,0.498303,0.001237,0.417961,0.009895,0.070448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.523014,289.53313,84482.689709,341.227077,0.002,0.008569
0.022,-0.000013,-0.013375,-6.687704,0.013449,6.724542,-0.000001,0,0.000001,3.141593,0.001406,0.702906,0.575786,1.867068,9.791353,1.46904,0,0,0,32.116576,8.458455,30.041265,0.1136,NaN,1.829041,NaN,0.013227,813650.232917,96.77304,0.00025,0.498454,0.001241,0.418112,0.009895,0.070448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.514899,289.53313,84482.689707,341.227077,0.002,0.009211
0.024,-0.000013,-0.012805,-6.402302,0.012875,6.437568,-0.000001,0,0.000001,3.141593,0.001346,0.672909,0.575786,1.867068,9.791353,1.468919,0,0,0,32.116526,8.458406,30.041216,0.1136,NaN,1.82904,NaN,0.013204,812197.939013,105.98952,0.00025,0.498605,0.001246,0.418263,0.009894,0.070448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.506785,289.53313,84482.689706,341.227077,0.002,0.009831
0.026,-0.000006,-0.00569,-2.84511,0.005722,2.860781,-0.000001,0,0.000001,3.141593,0.000598,0.299033,0.575786,1.867068,9.791353,1.467342,0,0,0,32.115901,8.457781,30.0406,0.113599,NaN,1.829021,NaN,0.013182,810867.283647,220.85919,0.000261,0.498744,0.001304,0.418402,0.009894,0.070448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000001,0.15748,0.019478,1.466077,0,4.49867,289.53313,84482.689692,341.227077,0.002,0.010467
