# 15MPH-SA-45DEG (Up to date)
# 2982 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (29.6 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.002,-0.000019,-0.019083,-9.541688,0.019188,9.594247,-0.000002,0,0.000002,3.141593,0.002006,1.002872,0.575786,1.867068,9.791353,1.469048,0,0,0,32.117071,8.45895,30.041752,0.113601,NaN,1.829056,NaN,0.018495,1090052.68023,4.60824,0.000467,0.474784,0.001182,0.394401,0.009922,0.070461,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,6.424109,299.449202,84509.269253,347.236216,0.002,0.002823
0.004,-0.000019,-0.018513,-9.256295,0.018615,9.307281,-0.000002,0,0.000002,3.141593,0.001946,0.972876,0.575786,1.867068,9.791353,1.46896,0,0,0,32.117021,8.458901,30.041703,0.1136,NaN,1.829055,NaN,0.018492,1089876.692894,13.82472,0.000468,0.474796,0.001185,0.394413,0.009922,0.070461,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,6.423014,299.449202,84509.269252,347.236216,0.002,0.003508
0.006,-0.000018,-0.017942,-8.9709,0.018041,9.020314,-0.000002,0,0.000002,3.141593,0.001886,0.94288,0.575786,1.867068,9.791353,1.468871,0,0,0,32.116972,8.458851,30.041655,0.1136,NaN,1.829053,NaN,0.018489,1089700.71411,23.0412,0.000469,0.474809,0.001188,0.394426,0.009922,0.070461,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,6.421919,299.449202,84509.269251,347.236216,0.002,0.004151
0.008,-0.000017,-0.017371,-8.685505,0.017467,8.733347,-0.000002,0,0.000002,3.141593,0.001826,0.912883,0.575786,1.867068,9.791353,1.468783,0,0,0,32.116922,8.458802,30.041606,0.1136,NaN,1.829052,NaN,0.018486,1089524.743883,32.25768,0.00047,0.474821,0.001191,0.394438,0.009922,0.070461,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,6.420823,299.449202,84509.26925,347.236216,0.002,0.004809
0.01,-0.000017,-0.0168,-8.400108,0.016893,8.446378,-0.000002,0,0.000002,3.141593,0.001766,0.882887,0.575786,1.867068,9.791353,1.468694,0,0,0,32.116873,8.458752,30.041557,0.1136,NaN,1.82905,NaN,0.018483,1089348.782218,41.47416,0.000471,0.474834,0.001194,0.394451,0.009922,0.070461,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,6.419728,299.449202,84509.269249,347.236216,0.002,0.005463
0.012,-0.000016,-0.016229,-8.114711,0.016319,8.159409,-0.000002,0,0.000002,3.141593,0.001706,0.85289,0.575786,1.867068,9.791353,1.468606,0,0,0,32.116823,8.458703,30.041508,0.1136,NaN,1.829049,NaN,0.01848,1089172.829118,50.69064,0.000472,0.474846,0.001197,0.394463,0.009922,0.070461,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,6.418633,299.449202,84509.269248,347.236216,0.002,0.006066
0.014,-0.000016,-0.015659,-7.829313,0.015745,7.872439,-0.000002,0,0.000002,3.141593,0.001646,0.822894,0.575786,1.867068,9.791353,1.468517,0,0,0,32.116774,8.458653,30.04146,0.1136,NaN,1.829047,NaN,0.018477,1088996.884587,59.90712,0.000473,0.474859,0.0012,0.394476,0.009922,0.07046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,6.417538,299.449202,84509.269247,347.236216,0.002,0.006776
0.016,-0.000015,-0.015088,-7.543914,0.015171,7.585468,-0.000002,0,0.000002,3.141593,0.001586,0.792897,0.575786,1.867068,9.791353,1.468429,0,0,0,32.116724,8.458604,30.041411,0.1136,NaN,1.829046,NaN,0.018474,1088820.94863,69.1236,0.000474,0.474871,0.001204,0.394488,0.009922,0.07046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,6.416443,299.449202,84509.269246,347.236216,0.002,0.007535
0.018,-0.000015,-0.014517,-7.258514,0.014597,7.298496,-0.000002,0,0.000002,3.141593,0.001526,0.762901,0.575786,1.867068,9.791353,1.46834,0,0,0,32.116675,8.458554,30.041362,0.1136,NaN,1.829044,NaN,0.018471,1088645.021251,78.34008,0.000475,0.474884,0.001207,0.394501,0.009922,0.07046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,6.415348,299.449202,84509.269245,347.236216,0.002,0.008185
0.02,-0.000014,-0.013946,-6.973113,0.014023,7.011523,-0.000001,0,0.000001,3.141593,0.001466,0.732904,0.575786,1.867068,9.791353,1.468251,0,0,0,32.116625,8.458505,30.041313,0.1136,NaN,1.829043,NaN,0.018468,1088469.102455,87.55656,0.000476,0.474896,0.00121,0.394514,0.009922,0.07046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,6.414252,299.449202,84509.269243,347.236216,0.002,0.008845
