# 30MPH-SA-45DEG-HOT (Up to date)
# 3068 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (35.3 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.002,-0.000019,-0.019083,-9.541744,0.019189,9.594302,-0.000002,0,0.000002,3.141593,0.002006,1.002878,0.575786,1.867068,9.791353,1.467347,0,0,0,32.117071,8.45895,30.041752,0.113601,NaN,1.829056,NaN,0.041884,2285031.381694,4.60824,0.00225,0.423256,0.001106,0.342647,0.010041,0.070568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,15.023918,318.289739,84555.222678,358.653582,0.002,0.002251
0.004,-0.000019,-0.018513,-9.25635,0.018615,9.307336,-0.000002,0,0.000002,3.141593,0.001946,0.972882,0.575786,1.867068,9.791353,1.467311,0,0,0,32.117021,8.458901,30.041703,0.1136,NaN,1.829055,NaN,0.041823,2281667.057826,13.82472,0.002246,0.423348,0.001108,0.34274,0.01004,0.070568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,15.001741,318.289739,84555.222677,358.653582,0.002,0.002911
0.006,-0.000018,-0.017942,-8.970955,0.018041,9.020369,-0.000002,0,0.000002,3.141593,0.001886,0.942885,0.575786,1.867068,9.791353,1.467274,0,0,0,32.116972,8.458851,30.041655,0.1136,NaN,1.829053,NaN,0.041761,2278302.736982,23.0412,0.002243,0.42344,0.001109,0.342833,0.01004,0.070568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,14.979565,318.289739,84555.222676,358.653582,0.002,0.003569
0.008,-0.000017,-0.017371,-8.685559,0.017467,8.733402,-0.000002,0,0.000002,3.141593,0.001826,0.912889,0.575786,1.867068,9.791353,1.467238,0,0,0,32.116922,8.458802,30.041606,0.1136,NaN,1.829052,NaN,0.041699,2274938.419174,32.25768,0.002239,0.423533,0.001111,0.342926,0.010039,0.070567,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,14.957388,318.289739,84555.222675,358.653582,0.002,0.004213
0.01,-0.000017,-0.0168,-8.400163,0.016893,8.446433,-0.000002,0,0.000002,3.141593,0.001766,0.882893,0.575786,1.867068,9.791353,1.467202,0,0,0,32.116873,8.458752,30.041557,0.1136,NaN,1.82905,NaN,0.041638,2271574.104416,41.47416,0.002235,0.423625,0.001112,0.343019,0.010039,0.070567,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,14.935212,318.289739,84555.222674,358.653582,0.002,0.004859
0.012,-0.000016,-0.01623,-8.114765,0.016319,8.159464,-0.000002,0,0.000002,3.141593,0.001706,0.852896,0.575786,1.867068,9.791353,1.467165,0,0,0,32.116823,8.458703,30.041508,0.1136,NaN,1.829049,NaN,0.041576,2268209.792721,50.69064,0.002231,0.423718,0.001113,0.343113,0.010039,0.070566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,14.913035,318.289739,84555.222673,358.653582,0.002,0.005513
0.014,-0.000016,-0.015659,-7.829367,0.015745,7.872493,-0.000002,0,0.000002,3.141593,0.001646,0.8229,0.575786,1.867068,9.791353,1.467128,0,0,0,32.116774,8.458653,30.04146,0.1136,NaN,1.829047,NaN,0.041514,2264845.484104,59.90712,0.002227,0.423811,0.001115,0.343206,0.010038,0.070566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,14.890859,318.289739,84555.222672,358.653582,0.002,0.006111
0.016,-0.000015,-0.015088,-7.543968,0.015171,7.585522,-0.000002,0,0.000002,3.141593,0.001586,0.792903,0.575786,1.867068,9.791353,1.467091,0,0,0,32.116724,8.458604,30.041411,0.1136,NaN,1.829046,NaN,0.041453,2261481.178578,69.1236,0.002223,0.423904,0.001116,0.3433,0.010038,0.070566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,14.868682,318.289739,84555.222671,358.653582,0.002,0.006741
0.018,-0.000015,-0.014517,-7.258568,0.014597,7.29855,-0.000002,0,0.000002,3.141593,0.001526,0.762906,0.575786,1.867068,9.791353,1.467054,0,0,0,32.116675,8.458554,30.041362,0.1136,NaN,1.829044,NaN,0.041391,2258116.876155,78.34008,0.00222,0.423997,0.001118,0.343394,0.010038,0.070565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,14.846505,318.289739,84555.22267,358.653582,0.002,0.007363
0.02,-0.000014,-0.013946,-6.973167,0.014023,7.011577,-0.000001,0,0.000001,3.141593,0.001466,0.732909,0.575786,1.867068,9.791353,1.467017,0,0,0,32.116625,8.458505,30.041313,0.1136,NaN,1.829043,NaN,0.041329,2254752.576851,87.55656,0.002216,0.424091,0.001119,0.343488,0.010037,0.070565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,14.824329,318.289739,84555.222669,358.653582,0.002,0.007957
