# 10MPH-SA-45DEG-17C (Up to date)
# 2957 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (27.2 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.002,-0.000019,-0.019085,-9.542493,0.01919,9.595055,-0.000002,0,0.000002,3.141593,0.002006,1.002956,0.575786,1.867068,9.791353,1.469663,0,0,0,32.300074,8.45895,27.479721,0.114513,NaN,1.776605,NaN,0.015594,947852.697746,4.60824,0.000331,0.475834,0.001164,0.39549,0.009891,0.070453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,5.32292,289.53313,85848.618413,341.227077,0.002,0.001904
0.004,-0.000019,-0.018517,-9.258716,0.018619,9.309715,-0.000002,0,0.000002,3.141593,0.001946,0.97313,0.575786,1.867068,9.791353,1.46956,0,0,0,32.300024,8.458901,27.479675,0.114513,NaN,1.776604,NaN,0.015579,946959.60579,13.82472,0.000332,0.475908,0.001167,0.395565,0.009891,0.070453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,5.317848,289.53313,85848.618412,341.227077,0.002,0.002455
0.006,-0.000018,-0.01795,-8.974938,0.018049,9.024375,-0.000002,0,0.000002,3.141593,0.001887,0.943304,0.575786,1.867068,9.791353,1.469456,0,0,0,32.299975,8.458851,27.47963,0.114513,NaN,1.776603,NaN,0.015564,946066.524006,23.0412,0.000332,0.475983,0.001171,0.395639,0.009891,0.070453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,5.312777,289.53313,85848.618411,341.227077,0.002,0.003021
0.008,-0.000017,-0.017382,-8.69116,0.017478,8.739033,-0.000002,0,0.000002,3.141593,0.001827,0.913478,0.575786,1.867068,9.791353,1.469353,0,0,0,32.299925,8.458802,27.479584,0.114513,NaN,1.776601,NaN,0.015549,945173.452422,32.25768,0.000333,0.476057,0.001175,0.395714,0.009891,0.070453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,5.307706,289.53313,85848.618409,341.227077,0.002,0.003651
0.01,-0.000017,-0.016815,-8.40738,0.016907,8.45369,-0.000002,0,0.000002,3.141593,0.001767,0.883651,0.575786,1.867068,9.791353,1.469249,0,0,0,32.299876,8.458752,27.479539,0.114513,NaN,1.7766,NaN,0.015535,944280.391068,41.47416,0.000333,0.476132,0.001179,0.395788,0.009891,0.070453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,5.302635,289.53313,85848.618408,341.227077,0.002,0.004264
0.012,-0.000016,-0.016247,-8.1236,0.016337,8.168347,-0.000002,0,0.000002,3.141593,0.001708,0.853825,0.575786,1.867068,9.791353,1.469144,0,0,0,32.299826,8.458703,27.479494,0.114513,NaN,1.776598,NaN,0.01552,943387.339972,50.69064,0.000334,0.476206,0.001182,0.395863,0.00989,0.070453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,5.297563,289.53313,85848.618407,341.227077,0.002,0.00482
0.014,-0.000016,-0.01568,-7.839819,0.015766,7.883003,-0.000002,0,0.000002,3.141593,0.001648,0.823998,0.575786,1.867068,9.791353,1.46904,0,0,0,32.299777,8.458653,27.479448,0.114513,NaN,1.776597,NaN,0.015505,942494.299164,59.90712,0.000334,0.476281,0.001186,0.395938,0.00989,0.070453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,5.292492,289.53313,85848.618406,341.227077,0.002,0.005464
0.016,-0.000015,-0.015112,-7.556037,0.015195,7.597658,-0.000002,0,0.000002,3.141593,0.001588,0.794171,0.575786,1.867068,9.791353,1.468936,0,0,0,32.299727,8.458604,27.479403,0.114513,NaN,1.776595,NaN,0.015491,941601.268672,69.1236,0.000334,0.476356,0.00119,0.396013,0.00989,0.070453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,5.287421,289.53313,85848.618405,341.227077,0.002,0.006195
0.018,-0.000015,-0.014545,-7.272254,0.014625,7.312312,-0.000002,0,0.000002,3.141593,0.001529,0.764345,0.575786,1.867068,9.791353,1.468831,0,0,0,32.299678,8.458554,27.479358,0.114513,NaN,1.776594,NaN,0.015476,940708.248528,78.34008,0.000335,0.476431,0.001194,0.396088,0.00989,0.070453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,5.28235,289.53313,85848.618404,341.227077,0.002,0.006882
0.02,-0.000014,-0.013977,-6.98847,0.014054,7.026965,-0.000001,0,0.000001,3.141593,0.001469,0.734518,0.575786,1.867068,9.791353,1.468726,0,0,0,32.299628,8.458505,27.479312,0.114513,NaN,1.776593,NaN,0.015461,939815.238759,87.55656,0.000335,0.476506,0.001197,0.396163,0.00989,0.070453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,5.277279,289.53313,85848.618402,341.227077,0.002,0.007521
