# 5MPH-SA-45DEG-36C (Up to date)
# 2951 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (24.5 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.002,-0.000019,-0.019088,-9.544171,0.019193,9.596743,-0.000002,0,0.000002,3.141593,0.002006,1.003133,0.575786,1.867068,9.791353,1.475922,0,0,0,32.68887,8.45895,29.855834,0.116731,NaN,1.823844,NaN,0.005498,317254.796305,4.60824,0.000043,0.591177,0.001198,0.51092,0.00982,0.070437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,1.940795,308.373667,85898.455906,352.644442,0.002,0.001889
0.004,-0.000019,-0.018528,-9.26377,0.01863,9.314797,-0.000002,0,0.000002,3.141593,0.001947,0.973661,0.575786,1.867068,9.791353,1.475628,0,0,0,32.68882,8.458901,29.855785,0.116731,NaN,1.823842,NaN,0.005501,317392.420195,13.82472,0.000043,0.591127,0.001209,0.51087,0.00982,0.070437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,1.941582,308.373667,85898.455904,352.644442,0.002,0.002368
0.006,-0.000018,-0.017967,-8.983367,0.018066,9.03285,-0.000002,0,0.000002,3.141593,0.001888,0.94419,0.575786,1.867068,9.791353,1.475335,0,0,0,32.688771,8.458851,29.855736,0.116731,NaN,1.823841,NaN,0.005503,317530.071409,23.0412,0.000043,0.591078,0.00122,0.51082,0.00982,0.070437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,1.94237,308.373667,85898.455903,352.644442,0.002,0.002815
0.008,-0.000017,-0.017406,-8.702964,0.017502,8.750902,-0.000002,0,0.000002,3.141593,0.001829,0.914718,0.575786,1.867068,9.791353,1.475042,0,0,0,32.688721,8.458802,29.855686,0.116731,NaN,1.82384,NaN,0.005505,317667.749912,32.25768,0.000044,0.591028,0.001231,0.510771,0.00982,0.070437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,1.943157,308.373667,85898.455902,352.644442,0.002,0.003281
0.01,-0.000017,-0.016845,-8.42256,0.016938,8.468954,-0.000002,0,0.000002,3.141593,0.00177,0.885247,0.575786,1.867068,9.791353,1.47475,0,0,0,32.688672,8.458752,29.855637,0.116731,NaN,1.823838,NaN,0.005508,317805.45567,41.47416,0.000044,0.590978,0.001242,0.510721,0.00982,0.070437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,1.943945,308.373667,85898.455901,352.644442,0.002,0.003737
0.012,-0.000016,-0.016284,-8.142155,0.016374,8.187004,-0.000002,0,0.000002,3.141593,0.001712,0.855775,0.575786,1.867068,9.791353,1.474457,0,0,0,32.688622,8.458703,29.855588,0.116731,NaN,1.823837,NaN,0.00551,317943.188647,50.69064,0.000045,0.590929,0.001253,0.510672,0.009821,0.070437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,1.944733,308.373667,85898.4559,352.644442,0.002,0.004216
0.014,-0.000016,-0.015724,-7.861749,0.01581,7.905054,-0.000002,0,0.000002,3.141593,0.001653,0.826303,0.575786,1.867068,9.791353,1.474165,0,0,0,32.688573,8.458653,29.855539,0.116731,NaN,1.823835,NaN,0.005512,318080.948808,59.90712,0.000045,0.590879,0.001264,0.510622,0.009821,0.070437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,1.94552,308.373667,85898.455899,352.644442,0.002,0.004655
0.016,-0.000015,-0.015163,-7.581342,0.015246,7.623102,-0.000002,0,0.000002,3.141593,0.001594,0.796831,0.575786,1.867068,9.791353,1.473873,0,0,0,32.688523,8.458604,29.855489,0.11673,NaN,1.823834,NaN,0.005515,318218.736118,69.1236,0.000046,0.59083,0.001275,0.510573,0.009821,0.070437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,1.946308,308.373667,85898.455898,352.644442,0.002,0.005108
0.018,-0.000015,-0.014602,-7.300935,0.014682,7.34115,-0.000002,0,0.000002,3.141593,0.001535,0.767359,0.575786,1.867068,9.791353,1.473582,0,0,0,32.688474,8.458554,29.85544,0.11673,NaN,1.823832,NaN,0.005517,318356.550542,78.34008,0.000046,0.590781,0.001287,0.510523,0.009821,0.070437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,1.947095,308.373667,85898.455897,352.644442,0.002,0.005548
0.02,-0.000014,-0.014041,-7.020526,0.014118,7.059197,-0.000001,0,0.000001,3.141593,0.001476,0.737887,0.575786,1.867068,9.791353,1.47329,0,0,0,32.688424,8.458505,29.855391,0.11673,NaN,1.823831,NaN,0.00552,318494.392046,87.55656,0.000046,0.590731,0.001298,0.510474,0.009821,0.070437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,1.947883,308.373667,85898.455896,352.644442,0.002,0.006023
