# 20MPH-SA-45DEG-46C (Up to date)
# 3021 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (32.1 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.002,-0.000019,-0.019087,-9.543715,0.019193,9.596285,-0.000002,0,0.000002,3.141593,0.002006,1.003085,0.575786,1.867068,9.791353,1.468294,0,0,0,32.57763,8.45895,27.522782,0.116076,NaN,1.773077,NaN,0.024001,1293905.630724,4.60824,0.000781,0.452438,0.001151,0.372028,0.009931,0.070478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,8.610083,318.289739,85922.324096,358.653582,0.002,0.001983
0.004,-0.000019,-0.018525,-9.262356,0.018627,9.313376,-0.000002,0,0.000002,3.141593,0.001947,0.973513,0.575786,1.867068,9.791353,1.468226,0,0,0,32.57758,8.458901,27.522736,0.116075,NaN,1.773076,NaN,0.024031,1295519.272486,13.82472,0.000785,0.452348,0.001153,0.371939,0.009931,0.070479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,8.62076,318.289739,85922.324094,358.653582,0.002,0.002338
0.006,-0.000018,-0.017962,-8.980996,0.018061,9.030466,-0.000002,0,0.000002,3.141593,0.001888,0.943941,0.575786,1.867068,9.791353,1.468158,0,0,0,32.577531,8.458851,27.522691,0.116075,NaN,1.773074,NaN,0.024061,1297132.920258,23.0412,0.000788,0.452259,0.001155,0.371849,0.009932,0.070479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,8.631437,318.289739,85922.324093,358.653582,0.002,0.002724
0.008,-0.000017,-0.017399,-8.699636,0.017495,8.747556,-0.000002,0,0.000002,3.141593,0.001829,0.914369,0.575786,1.867068,9.791353,1.46809,0,0,0,32.577481,8.458802,27.522645,0.116075,NaN,1.773073,NaN,0.024091,1298746.57402,32.25768,0.000791,0.45217,0.001157,0.37176,0.009932,0.070479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,8.642115,318.289739,85922.324092,358.653582,0.002,0.0032
0.01,-0.000017,-0.016837,-8.418274,0.016929,8.464644,-0.000002,0,0.000002,3.141593,0.00177,0.884796,0.575786,1.867068,9.791353,1.468023,0,0,0,32.577432,8.458752,27.522599,0.116075,NaN,1.773072,NaN,0.024121,1300360.233748,41.47416,0.000795,0.452081,0.001159,0.37167,0.009932,0.070479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,8.652792,318.289739,85922.324091,358.653582,0.002,0.003662
0.012,-0.000016,-0.016274,-8.136912,0.016363,8.181732,-0.000002,0,0.000002,3.141593,0.00171,0.855224,0.575786,1.867068,9.791353,1.467955,0,0,0,32.577382,8.458703,27.522554,0.116075,NaN,1.77307,NaN,0.024151,1301973.899421,50.69064,0.000798,0.451992,0.001161,0.371581,0.009932,0.070479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,8.663469,318.289739,85922.32409,358.653582,0.002,0.004133
0.014,-0.000016,-0.015711,-7.855548,0.015798,7.898819,-0.000002,0,0.000002,3.141593,0.001651,0.825651,0.575786,1.867068,9.791353,1.467888,0,0,0,32.577333,8.458653,27.522508,0.116075,NaN,1.773069,NaN,0.024181,1303587.571016,59.90712,0.000801,0.451903,0.001163,0.371492,0.009932,0.070479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,8.674147,318.289739,85922.324089,358.653582,0.002,0.004594
0.016,-0.000015,-0.015148,-7.574184,0.015232,7.615905,-0.000002,0,0.000002,3.141593,0.001592,0.796079,0.575786,1.867068,9.791353,1.467821,0,0,0,32.577283,8.458604,27.522462,0.116075,NaN,1.773067,NaN,0.024211,1305201.248512,69.1236,0.000805,0.451815,0.001165,0.371403,0.009932,0.070479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,8.684824,318.289739,85922.324088,358.653582,0.002,0.005075
0.018,-0.000015,-0.014586,-7.292819,0.014666,7.33299,-0.000002,0,0.000002,3.141593,0.001533,0.766506,0.575786,1.867068,9.791353,1.467754,0,0,0,32.577234,8.458554,27.522417,0.116075,NaN,1.773066,NaN,0.024241,1306814.931888,78.34008,0.000808,0.451726,0.001167,0.371314,0.009932,0.070479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,8.695501,318.289739,85922.324087,358.653582,0.002,0.005528
0.02,-0.000014,-0.014023,-7.011454,0.0141,7.050075,-0.000001,0,0.000001,3.141593,0.001474,0.736933,0.575786,1.867068,9.791353,1.467688,0,0,0,32.577184,8.458505,27.522371,0.116075,NaN,1.773065,NaN,0.024271,1308428.621121,87.55656,0.000811,0.451638,0.001169,0.371226,0.009933,0.070479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,8.706179,318.289739,85922.324086,358.653582,0.002,0.005998
