# 20MPH-SA-45DEG (Up to date)
# 3004 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (31.2 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.002,-0.000019,-0.019083,-9.541702,0.019189,9.59426,-0.000002,0,0.000002,3.141593,0.002006,1.002873,0.575786,1.867068,9.791353,1.468188,0,0,0,32.117071,8.45895,30.041752,0.113601,NaN,1.829056,NaN,0.026025,1533860.090139,4.60824,0.000897,0.449619,0.001147,0.36917,0.009963,0.070486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,9.038844,299.449202,84509.269253,347.236216,0.002,0.002269
0.004,-0.000019,-0.018513,-9.256308,0.018615,9.307294,-0.000002,0,0.000002,3.141593,0.001946,0.972877,0.575786,1.867068,9.791353,1.468124,0,0,0,32.117021,8.458901,30.041703,0.1136,NaN,1.829055,NaN,0.026036,1534494.837913,13.82472,0.0009,0.44959,0.001149,0.369141,0.009963,0.070486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,9.042524,299.449202,84509.269252,347.236216,0.002,0.002937
0.006,-0.000018,-0.017942,-8.970913,0.018041,9.020328,-0.000002,0,0.000002,3.141593,0.001886,0.942881,0.575786,1.867068,9.791353,1.46806,0,0,0,32.116972,8.458851,30.041655,0.1136,NaN,1.829053,NaN,0.026047,1535129.592001,23.0412,0.000902,0.449561,0.001152,0.369112,0.009963,0.070486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,9.046205,299.449202,84509.269251,347.236216,0.002,0.003565
0.008,-0.000017,-0.017371,-8.685518,0.017467,8.73336,-0.000002,0,0.000002,3.141593,0.001826,0.912885,0.575786,1.867068,9.791353,1.467996,0,0,0,32.116922,8.458802,30.041606,0.1136,NaN,1.829052,NaN,0.026057,1535764.352393,32.25768,0.000904,0.449532,0.001154,0.369083,0.009963,0.070486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,9.049886,299.449202,84509.26925,347.236216,0.002,0.0042
0.01,-0.000017,-0.0168,-8.400122,0.016893,8.446392,-0.000002,0,0.000002,3.141593,0.001766,0.882888,0.575786,1.867068,9.791353,1.467933,0,0,0,32.116873,8.458752,30.041557,0.1136,NaN,1.82905,NaN,0.026068,1536399.119083,41.47416,0.000907,0.449503,0.001156,0.369054,0.009964,0.070486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,9.053567,299.449202,84509.269249,347.236216,0.002,0.004922
0.012,-0.000016,-0.016229,-8.114724,0.016319,8.159423,-0.000002,0,0.000002,3.141593,0.001706,0.852892,0.575786,1.867068,9.791353,1.467869,0,0,0,32.116823,8.458703,30.041508,0.1136,NaN,1.829049,NaN,0.026079,1537033.892062,50.69064,0.000909,0.449474,0.001158,0.369025,0.009964,0.070486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,9.057248,299.449202,84509.269248,347.236216,0.002,0.00567
0.014,-0.000016,-0.015659,-7.829326,0.015745,7.872452,-0.000002,0,0.000002,3.141593,0.001646,0.822895,0.575786,1.867068,9.791353,1.467805,0,0,0,32.116774,8.458653,30.04146,0.1136,NaN,1.829047,NaN,0.02609,1537668.671323,59.90712,0.000911,0.449446,0.00116,0.368996,0.009964,0.070486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,9.060929,299.449202,84509.269247,347.236216,0.002,0.006402
0.016,-0.000015,-0.015088,-7.543927,0.015171,7.585481,-0.000002,0,0.000002,3.141593,0.001586,0.792899,0.575786,1.867068,9.791353,1.467741,0,0,0,32.116724,8.458604,30.041411,0.1136,NaN,1.829046,NaN,0.0261,1538303.456859,69.1236,0.000914,0.449417,0.001162,0.368967,0.009964,0.070486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,9.06461,299.449202,84509.269246,347.236216,0.002,0.007112
0.018,-0.000015,-0.014517,-7.258528,0.014597,7.29851,-0.000002,0,0.000002,3.141593,0.001526,0.762902,0.575786,1.867068,9.791353,1.467678,0,0,0,32.116675,8.458554,30.041362,0.1136,NaN,1.829044,NaN,0.026111,1538938.248661,78.34008,0.000916,0.449388,0.001164,0.368938,0.009964,0.070486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,9.068291,299.449202,84509.269245,347.236216,0.002,0.007781
0.02,-0.000014,-0.013946,-6.973127,0.014023,7.011537,-0.000001,0,0.000001,3.141593,0.001466,0.732905,0.575786,1.867068,9.791353,1.467614,0,0,0,32.116625,8.458505,30.041313,0.1136,NaN,1.829043,NaN,0.026122,1539573.046722,87.55656,0.000918,0.449359,0.001166,0.368909,0.009964,0.070487,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,9.071971,299.449202,84509.269243,347.236216,0.002,0.008423
