# 5MPH-SA-45DEG-17C (Up to date)
# 2969 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (24.6 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.002,-0.000019,-0.019081,-9.540586,0.019186,9.593138,-0.000002,0,0.000002,3.141593,0.002006,1.002756,0.575786,1.867068,9.791353,1.47447,0,0,0,31.873553,8.45895,27.377803,0.112993,NaN,1.778912,NaN,0.006663,404983.745592,4.60824,0.000061,0.552443,0.001171,0.472178,0.009828,0.070438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,2.275377,289.53313,85848.618413,341.227077,0.002,0.002604
0.004,-0.000019,-0.018506,-9.253011,0.018608,9.30398,-0.000002,0,0.000002,3.141593,0.001945,0.972531,0.575786,1.867068,9.791353,1.474223,0,0,0,31.873504,8.458901,27.377758,0.112993,NaN,1.77891,NaN,0.006657,404673.3671,13.82472,0.000061,0.552522,0.00118,0.472256,0.009828,0.070438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,2.273579,289.53313,85848.618412,341.227077,0.002,0.003097
0.006,-0.000018,-0.017931,-8.965436,0.01803,9.01482,-0.000002,0,0.000002,3.141593,0.001885,0.942305,0.575786,1.867068,9.791353,1.473976,0,0,0,31.873454,8.458851,27.377713,0.112992,NaN,1.778909,NaN,0.006652,404363.013316,23.0412,0.000062,0.552601,0.001189,0.472335,0.009828,0.070438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,2.271781,289.53313,85848.61841,341.227077,0.002,0.003599
0.008,-0.000017,-0.017356,-8.67786,0.017451,8.72566,-0.000002,0,0.000002,3.141593,0.001824,0.91208,0.575786,1.867068,9.791353,1.473728,0,0,0,31.873405,8.458802,27.377668,0.112992,NaN,1.778907,NaN,0.006647,404052.684296,32.25768,0.000062,0.55268,0.001198,0.472414,0.009827,0.070438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,2.269983,289.53313,85848.618409,341.227077,0.002,0.004137
0.01,-0.000017,-0.016781,-8.390283,0.016873,8.436499,-0.000002,0,0.000002,3.141593,0.001764,0.881854,0.575786,1.867068,9.791353,1.47348,0,0,0,31.873355,8.458752,27.377623,0.112992,NaN,1.778906,NaN,0.006642,403742.380097,41.47416,0.000062,0.552759,0.001207,0.472494,0.009827,0.070438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,2.268185,289.53313,85848.618408,341.227077,0.002,0.004721
0.012,-0.000016,-0.016205,-8.102706,0.016295,8.147338,-0.000002,0,0.000002,3.141593,0.001703,0.851629,0.575786,1.867068,9.791353,1.473232,0,0,0,31.873306,8.458703,27.377578,0.112992,NaN,1.778904,NaN,0.006637,403432.100778,50.69064,0.000063,0.552838,0.001217,0.472573,0.009827,0.070438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,2.266387,289.53313,85848.618407,341.227077,0.002,0.005291
0.014,-0.000016,-0.01563,-7.815127,0.015716,7.858175,-0.000002,0,0.000002,3.141593,0.001643,0.821403,0.575786,1.867068,9.791353,1.472984,0,0,0,31.873256,8.458653,27.377533,0.112992,NaN,1.778903,NaN,0.006632,403121.846396,59.90712,0.000063,0.552917,0.001226,0.472652,0.009827,0.070438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,2.264588,289.53313,85848.618406,341.227077,0.002,0.005909
0.016,-0.000015,-0.015055,-7.527547,0.015138,7.569011,-0.000002,0,0.000002,3.141593,0.001582,0.791177,0.575786,1.867068,9.791353,1.472734,0,0,0,31.873207,8.458604,27.377488,0.112992,NaN,1.778902,NaN,0.006627,402811.617009,69.1236,0.000064,0.552996,0.001235,0.472731,0.009827,0.070438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,2.26279,289.53313,85848.618405,341.227077,0.002,0.00649
0.018,-0.000014,-0.01448,-7.239967,0.01456,7.279847,-0.000002,0,0.000002,3.141593,0.001522,0.760951,0.575786,1.867068,9.791353,1.472485,0,0,0,31.873157,8.458554,27.377442,0.112992,NaN,1.7789,NaN,0.006622,402501.412674,78.34008,0.000064,0.553076,0.001245,0.472811,0.009827,0.070438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,2.260992,289.53313,85848.618403,341.227077,0.002,0.007079
0.02,-0.000014,-0.013905,-6.952386,0.013981,6.990681,-0.000001,0,0.000001,3.141593,0.001461,0.730725,0.575786,1.867068,9.791353,1.472235,0,0,0,31.873108,8.458505,27.377397,0.112992,NaN,1.778899,NaN,0.006617,402191.23345,87.55656,0.000064,0.553155,0.001254,0.47289,0.009827,0.070438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,2.259194,289.53313,85848.618402,341.227077,0.002,0.007691
