# 5MPH-SA-45DEG-COLD (Up to date)
# 2969 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (24.3 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.002,-0.000019,-0.019081,-9.540465,0.019186,9.593017,-0.000002,0,0.000002,3.141593,0.002005,1.002743,0.575786,1.867068,9.791353,1.476983,0,0,0,31.8471,8.45895,29.722842,0.111926,NaN,1.817664,NaN,0.005127,315386.793311,4.60824,0.000035,0.591871,0.001161,0.511596,0.009839,0.070436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,1.751428,289.53313,84482.689719,341.227077,0.002,0.003044
0.004,-0.000019,-0.018505,-9.252652,0.018607,9.303619,-0.000002,0,0.000002,3.141593,0.001945,0.972493,0.575786,1.867068,9.791353,1.47665,0,0,0,31.84705,8.458901,29.722792,0.111926,NaN,1.817663,NaN,0.005129,315518.023952,13.82472,0.000036,0.591823,0.001173,0.511548,0.009839,0.070436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,1.752101,289.53313,84482.689718,341.227077,0.002,0.003764
0.006,-0.000018,-0.01793,-8.964838,0.018028,9.014219,-0.000002,0,0.000002,3.141593,0.001884,0.942242,0.575786,1.867068,9.791353,1.476317,0,0,0,31.847001,8.458851,29.722742,0.111926,NaN,1.817661,NaN,0.005131,315649.289674,23.0412,0.000036,0.591776,0.001185,0.511501,0.009839,0.070436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,1.752775,289.53313,84482.689717,341.227077,0.002,0.004452
0.008,-0.000017,-0.017354,-8.677023,0.01745,8.724819,-0.000002,0,0.000002,3.141593,0.001824,0.911992,0.575786,1.867068,9.791353,1.475984,0,0,0,31.846951,8.458802,29.722693,0.111926,NaN,1.817659,NaN,0.005134,315780.590433,32.25768,0.000036,0.591728,0.001197,0.511453,0.009839,0.070436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,1.753449,289.53313,84482.689715,341.227077,0.002,0.00515
0.01,-0.000017,-0.016778,-8.389208,0.016871,8.435418,-0.000002,0,0.000002,3.141593,0.001763,0.881741,0.575786,1.867068,9.791353,1.475651,0,0,0,31.846902,8.458752,29.722643,0.111926,NaN,1.817658,NaN,0.005136,315911.926186,41.47416,0.000037,0.59168,0.00121,0.511405,0.009839,0.070436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,1.754122,289.53313,84482.689714,341.227077,0.002,0.005844
0.012,-0.000016,-0.016203,-8.101391,0.016292,8.146016,-0.000002,0,0.000002,3.141593,0.001703,0.851491,0.575786,1.867068,9.791353,1.475319,0,0,0,31.846852,8.458703,29.722593,0.111926,NaN,1.817656,NaN,0.005138,316043.29689,50.69064,0.000037,0.591633,0.001222,0.511358,0.009839,0.070436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,1.754796,289.53313,84482.689713,341.227077,0.002,0.006531
0.014,-0.000016,-0.015627,-7.813574,0.015713,7.856613,-0.000002,0,0.000002,3.141593,0.001642,0.82124,0.575786,1.867068,9.791353,1.474987,0,0,0,31.846803,8.458653,29.722543,0.111926,NaN,1.817655,NaN,0.00514,316174.702501,59.90712,0.000038,0.591585,0.001234,0.51131,0.009839,0.070436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,1.75547,289.53313,84482.689712,341.227077,0.002,0.0072
0.016,-0.000015,-0.015052,-7.525755,0.015134,7.567209,-0.000002,0,0.000002,3.141593,0.001582,0.790989,0.575786,1.867068,9.791353,1.474655,0,0,0,31.846753,8.458604,29.722493,0.111926,NaN,1.817653,NaN,0.005142,316306.142977,69.1236,0.000038,0.591538,0.001247,0.511262,0.009839,0.070436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,1.756144,289.53313,84482.689711,341.227077,0.002,0.007757
0.018,-0.000014,-0.014476,-7.237936,0.014556,7.277804,-0.000002,0,0.000002,3.141593,0.001521,0.760738,0.575786,1.867068,9.791353,1.474323,0,0,0,31.846704,8.458554,29.722443,0.111926,NaN,1.817652,NaN,0.005144,316437.618274,78.34008,0.000038,0.59149,0.001259,0.511215,0.009839,0.070436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,1.756817,289.53313,84482.68971,341.227077,0.002,0.008316
0.02,-0.000014,-0.0139,-6.950116,0.013977,6.988399,-0.000001,0,0.000001,3.141593,0.001461,0.730487,0.575786,1.867068,9.791353,1.473992,0,0,0,31.846654,8.458505,29.722394,0.111926,NaN,1.81765,NaN,0.005146,316569.128349,87.55656,0.000039,0.591442,0.001272,0.511167,0.009839,0.070436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,1.757491,289.53313,84482.689708,341.227077,0.002,0.008994
