# 25MPH-SA-45DEG-17C (Up to date)
# 3050 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (34.9 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.002,-0.000019,-0.019079,-9.539733,0.019185,9.592281,-0.000002,0,0.000002,3.141593,0.002005,1.002666,0.575786,1.867068,9.791353,1.468004,0,0,0,31.67867,8.45895,27.433334,0.112466,NaN,1.779695,NaN,0.029011,1763454.267611,4.60824,0.00109,0.431148,0.001106,0.350702,0.009947,0.070499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,9.901466,289.53313,85848.618413,341.227077,0.002,0.002072
0.004,-0.000019,-0.018501,-9.25039,0.018603,9.301344,-0.000002,0,0.000002,3.141593,0.001945,0.972255,0.575786,1.867068,9.791353,1.467942,0,0,0,31.67862,8.458901,27.433289,0.112466,NaN,1.779694,NaN,0.029058,1766300.761737,13.82472,0.001096,0.431042,0.001108,0.350595,0.009948,0.070499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,9.917386,289.53313,85848.618412,341.227077,0.002,0.002683
0.006,-0.000018,-0.017922,-8.961046,0.018021,9.010406,-0.000002,0,0.000002,3.141593,0.001884,0.941844,0.575786,1.867068,9.791353,1.467881,0,0,0,31.678571,8.458851,27.433244,0.112466,NaN,1.779692,NaN,0.029105,1769147.262549,23.0412,0.001101,0.430936,0.001109,0.350489,0.009948,0.070499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,9.933305,289.53313,85848.61841,341.227077,0.002,0.003258
0.008,-0.000017,-0.017343,-8.671701,0.017439,8.719467,-0.000002,0,0.000002,3.141593,0.001823,0.911433,0.575786,1.867068,9.791353,1.46782,0,0,0,31.678521,8.458802,27.433199,0.112466,NaN,1.779691,NaN,0.029152,1771993.770014,32.25768,0.001106,0.430831,0.001111,0.350383,0.009948,0.070499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,9.949225,289.53313,85848.618409,341.227077,0.002,0.003824
0.01,-0.000017,-0.016765,-8.382355,0.016857,8.428528,-0.000002,0,0.000002,3.141593,0.001762,0.881021,0.575786,1.867068,9.791353,1.467759,0,0,0,31.678472,8.458752,27.433154,0.112466,NaN,1.779689,NaN,0.029199,1774840.284101,41.47416,0.001111,0.430725,0.001113,0.350278,0.009948,0.070499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,9.965145,289.53313,85848.618408,341.227077,0.002,0.004399
0.012,-0.000016,-0.016186,-8.093008,0.016275,8.137587,-0.000002,0,0.000002,3.141593,0.001701,0.850609,0.575786,1.867068,9.791353,1.467699,0,0,0,31.678422,8.458703,27.433109,0.112466,NaN,1.779688,NaN,0.029246,1777686.804778,50.69064,0.001116,0.43062,0.001114,0.350172,0.009948,0.0705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,9.981064,289.53313,85848.618407,341.227077,0.002,0.004968
0.014,-0.000016,-0.015607,-7.803661,0.015693,7.846645,-0.000002,0,0.000002,3.141593,0.00164,0.820198,0.575786,1.867068,9.791353,1.467638,0,0,0,31.678373,8.458653,27.433064,0.112466,NaN,1.779686,NaN,0.029292,1780533.332013,59.90712,0.001122,0.430516,0.001116,0.350067,0.009949,0.0705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,9.996984,289.53313,85848.618406,341.227077,0.002,0.005547
0.016,-0.000015,-0.015029,-7.514312,0.015111,7.555703,-0.000002,0,0.000002,3.141593,0.00158,0.789786,0.575786,1.867068,9.791353,1.467578,0,0,0,31.678323,8.458604,27.433018,0.112466,NaN,1.779685,NaN,0.029339,1783379.865776,69.1236,0.001127,0.430411,0.001118,0.349962,0.009949,0.0705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.012904,289.53313,85848.618405,341.227077,0.002,0.006103
0.018,-0.000014,-0.01445,-7.224963,0.01453,7.26476,-0.000002,0,0.000002,3.141593,0.001519,0.759374,0.575786,1.867068,9.791353,1.467518,0,0,0,31.678274,8.458554,27.432973,0.112466,NaN,1.779684,NaN,0.029386,1786226.406035,78.34008,0.001132,0.430307,0.001119,0.349857,0.009949,0.0705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.028823,289.53313,85848.618403,341.227077,0.002,0.006671
0.02,-0.000014,-0.013871,-6.935612,0.013948,6.973816,-0.000001,0,0.000001,3.141593,0.001458,0.728962,0.575786,1.867068,9.791353,1.467458,0,0,0,31.678224,8.458505,27.432928,0.112466,NaN,1.779682,NaN,0.029433,1789072.95276,87.55656,0.001137,0.430203,0.001121,0.349753,0.009949,0.070501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.044743,289.53313,85848.618402,341.227077,0.002,0.007258
