# 0MPH-SA-45DEG-COLD (Up to date)
# 2973 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (22.2 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.002,-0.000019,-0.019081,-9.540464,0.019186,9.593016,-0.000002,0,0.000002,3.141593,0.002005,1.002743,0.575786,1.867068,9.791353,1.50896,0,0,0,31.8471,8.45895,29.722842,0.111926,NaN,1.817664,NaN,0.001304,80235.470643,4.60824,0.000001,0.793868,0.000455,0.713649,0.009784,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,0.446682,289.53313,84482.689719,341.227077,0.002,0.001902
0.004,-0.000019,-0.018505,-9.252651,0.018607,9.303617,-0.000002,0,0.000002,3.141593,0.001945,0.972493,0.575786,1.867068,9.791353,1.507728,0,0,0,31.84705,8.458901,29.722792,0.111926,NaN,1.817663,NaN,0.001302,80115.43799,13.82472,0.000001,0.794151,0.000482,0.713932,0.009784,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,0.445979,289.53313,84482.689718,341.227077,0.002,0.002368
0.006,-0.000018,-0.01793,-8.964837,0.018028,9.014218,-0.000002,0,0.000002,3.141593,0.001884,0.942242,0.575786,1.867068,9.791353,1.506492,0,0,0,31.847001,8.458851,29.722742,0.111926,NaN,1.817661,NaN,0.0013,79995.527343,23.0412,0.000001,0.794434,0.000511,0.714215,0.009784,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,0.445277,289.53313,84482.689717,341.227077,0.002,0.00278
0.008,-0.000017,-0.017354,-8.677022,0.01745,8.724818,-0.000002,0,0.000002,3.141593,0.001824,0.911992,0.575786,1.867068,9.791353,1.505253,0,0,0,31.846951,8.458802,29.722693,0.111926,NaN,1.817659,NaN,0.001299,79875.739254,32.25768,0.000001,0.794717,0.000541,0.714498,0.009784,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,0.444574,289.53313,84482.689715,341.227077,0.002,0.003088
0.01,-0.000017,-0.016778,-8.389207,0.016871,8.435417,-0.000002,0,0.000002,3.141593,0.001763,0.881741,0.575786,1.867068,9.791353,1.504009,0,0,0,31.846902,8.458752,29.722643,0.111926,NaN,1.817658,NaN,0.001297,79756.074275,41.47416,0.000001,0.795001,0.000572,0.714782,0.009784,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,0.443871,289.53313,84482.689714,341.227077,0.002,0.003403
0.012,-0.000016,-0.016203,-8.10139,0.016292,8.146015,-0.000002,0,0.000002,3.141593,0.001703,0.85149,0.575786,1.867068,9.791353,1.502762,0,0,0,31.846852,8.458703,29.722593,0.111926,NaN,1.817656,NaN,0.001295,79636.532963,50.69064,0.000001,0.795285,0.000604,0.715066,0.009784,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,0.443169,289.53313,84482.689713,341.227077,0.002,0.003708
0.014,-0.000016,-0.015627,-7.813572,0.015713,7.856612,-0.000002,0,0.000002,3.141593,0.001642,0.82124,0.575786,1.867068,9.791353,1.501512,0,0,0,31.846803,8.458653,29.722543,0.111926,NaN,1.817655,NaN,0.001293,79517.115877,59.90712,0.000001,0.795569,0.000638,0.71535,0.009784,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,0.442466,289.53313,84482.689712,341.227077,0.002,0.004204
0.016,-0.000015,-0.015052,-7.525754,0.015134,7.567208,-0.000002,0,0.000002,3.141593,0.001582,0.790989,0.575786,1.867068,9.791353,1.500257,0,0,0,31.846753,8.458604,29.722493,0.111926,NaN,1.817653,NaN,0.001291,79397.823578,69.1236,0.000001,0.795854,0.000673,0.715635,0.009784,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,0.441764,289.53313,84482.689711,341.227077,0.002,0.004586
0.018,-0.000014,-0.014476,-7.237935,0.014556,7.277803,-0.000002,0,0.000002,3.141593,0.001521,0.760738,0.575786,1.867068,9.791353,1.498999,0,0,0,31.846704,8.458554,29.722443,0.111926,NaN,1.817652,NaN,0.001289,79278.65663,78.34008,0.000001,0.796138,0.00071,0.71592,0.009784,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,0.441061,289.53313,84482.68971,341.227077,0.002,0.004983
0.02,-0.000014,-0.0139,-6.950114,0.013977,6.988398,-0.000001,0,0.000001,3.141593,0.001461,0.730486,0.575786,1.867068,9.791353,1.497737,0,0,0,31.846654,8.458505,29.722394,0.111926,NaN,1.81765,NaN,0.001287,79159.615602,87.55656,0.000001,0.796424,0.000747,0.716205,0.009784,0.070435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,0.440358,289.53313,84482.689708,341.227077,0.002,0.005354
