# 25MPH-SA-45DEG (Up to date)
# 3033 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (34.7 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.002,-0.000019,-0.019081,-9.540501,0.019186,9.593053,-0.000002,0,0.000002,3.141593,0.002005,1.002747,0.575786,1.867068,9.791353,1.467908,0,0,0,31.8471,8.45895,29.722842,0.111926,NaN,1.817664,NaN,0.030012,1768855.808054,4.60824,0.001177,0.439845,0.001132,0.359348,0.009994,0.070503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.42336,299.449202,84509.122925,347.236216,0.002,0.002259
0.004,-0.000019,-0.018505,-9.252688,0.018607,9.303654,-0.000002,0,0.000002,3.141593,0.001945,0.972497,0.575786,1.867068,9.791353,1.46785,0,0,0,31.84705,8.458901,29.722792,0.111926,NaN,1.817663,NaN,0.030056,1771405.892173,13.82472,0.001182,0.439749,0.001133,0.359251,0.009995,0.070503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.438324,299.449202,84509.122924,347.236216,0.002,0.002723
0.006,-0.000018,-0.01793,-8.964874,0.018029,9.014255,-0.000002,0,0.000002,3.141593,0.001884,0.942246,0.575786,1.867068,9.791353,1.467792,0,0,0,31.847001,8.458851,29.722742,0.111926,NaN,1.817661,NaN,0.030099,1773955.982223,23.0412,0.001187,0.439652,0.001135,0.359153,0.009995,0.070504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.453289,299.449202,84509.122923,347.236216,0.002,0.00318
0.008,-0.000017,-0.017354,-8.67706,0.01745,8.724855,-0.000002,0,0.000002,3.141593,0.001824,0.911996,0.575786,1.867068,9.791353,1.467735,0,0,0,31.846951,8.458802,29.722693,0.111926,NaN,1.817659,NaN,0.030142,1776506.078179,32.25768,0.001192,0.439555,0.001136,0.359057,0.009995,0.070504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.468254,299.449202,84509.122921,347.236216,0.002,0.003617
0.01,-0.000017,-0.016778,-8.389244,0.016871,8.435454,-0.000002,0,0.000002,3.141593,0.001763,0.881745,0.575786,1.867068,9.791353,1.467677,0,0,0,31.846902,8.458752,29.722643,0.111926,NaN,1.817658,NaN,0.030185,1779056.180014,41.47416,0.001197,0.439459,0.001138,0.35896,0.009995,0.070504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.483218,299.449202,84509.12292,347.236216,0.002,0.004038
0.012,-0.000016,-0.016203,-8.101427,0.016292,8.146052,-0.000002,0,0.000002,3.141593,0.001703,0.851494,0.575786,1.867068,9.791353,1.46762,0,0,0,31.846852,8.458703,29.722593,0.111926,NaN,1.817656,NaN,0.030229,1781606.287705,50.69064,0.001202,0.439363,0.00114,0.358863,0.009996,0.070504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.498183,299.449202,84509.122919,347.236216,0.002,0.004491
0.014,-0.000016,-0.015627,-7.81361,0.015713,7.85665,-0.000002,0,0.000002,3.141593,0.001642,0.821244,0.575786,1.867068,9.791353,1.467563,0,0,0,31.846803,8.458653,29.722543,0.111926,NaN,1.817655,NaN,0.030272,1784156.401225,59.90712,0.001207,0.439267,0.001141,0.358767,0.009996,0.070504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.513148,299.449202,84509.122918,347.236216,0.002,0.004917
0.016,-0.000015,-0.015052,-7.525792,0.015134,7.567246,-0.000002,0,0.000002,3.141593,0.001582,0.790993,0.575786,1.867068,9.791353,1.467506,0,0,0,31.846753,8.458604,29.722493,0.111926,NaN,1.817653,NaN,0.030315,1786706.520551,69.1236,0.001212,0.439171,0.001143,0.358671,0.009996,0.070505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.528112,299.449202,84509.122917,347.236216,0.002,0.005364
0.018,-0.000014,-0.014476,-7.237973,0.014556,7.277841,-0.000002,0,0.000002,3.141593,0.001521,0.760742,0.575786,1.867068,9.791353,1.46745,0,0,0,31.846704,8.458554,29.722443,0.111926,NaN,1.817652,NaN,0.030358,1789256.645657,78.34008,0.001218,0.439076,0.001144,0.358575,0.009996,0.070505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.543077,299.449202,84509.122916,347.236216,0.002,0.005775
0.02,-0.000014,-0.0139,-6.950152,0.013977,6.988436,-0.000001,0,0.000001,3.141593,0.001461,0.73049,0.575786,1.867068,9.791353,1.467393,0,0,0,31.846654,8.458505,29.722394,0.111926,NaN,1.81765,NaN,0.030402,1791806.77652,87.55656,0.001223,0.43898,0.001146,0.358479,0.009997,0.070505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,10.558041,299.449202,84509.122915,347.236216,0.002,0.006239
