# 20MPH-SA (Up to date)
# 2977 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (31 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.002,-0.000019,-0.019083,-9.541701,0.019189,9.59426,-0.000002,0,0.000002,3.141593,0.002006,1.002873,0.575786,1.867068,9.791353,1.468269,0,0,0,32.117071,8.45895,30.041752,0.113601,NaN,1.829056,NaN,0.025995,1699161.121302,4.60824,0.000889,0.442542,0.001127,0.362083,0.009973,0.070486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,8.707016,279.056292,85630.011309,334.878113,0.002,0.002571
0.004,-0.000019,-0.018513,-9.256308,0.018615,9.307294,-0.000002,0,0.000002,3.141593,0.001946,0.972877,0.575786,1.867068,9.791353,1.468207,0,0,0,32.117021,8.458901,30.041703,0.1136,NaN,1.829055,NaN,0.025948,1696129.917922,13.82472,0.000888,0.442664,0.001129,0.362205,0.009973,0.070486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,8.691428,279.056292,85630.011303,334.878113,0.002,0.003239
0.006,-0.000018,-0.017942,-8.970913,0.018041,9.020327,-0.000002,0,0.000002,3.141593,0.001886,0.942881,0.575786,1.867068,9.791353,1.468145,0,0,0,32.116972,8.458851,30.041655,0.1136,NaN,1.829053,NaN,0.025902,1693098.721072,23.0412,0.000886,0.442786,0.001131,0.362328,0.009972,0.070486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,8.67584,279.056292,85630.011297,334.878113,0.002,0.003883
0.008,-0.000017,-0.017371,-8.685517,0.017467,8.73336,-0.000002,0,0.000002,3.141593,0.001826,0.912885,0.575786,1.867068,9.791353,1.468083,0,0,0,32.116922,8.458802,30.041606,0.1136,NaN,1.829052,NaN,0.025856,1690067.530788,32.25768,0.000885,0.442908,0.001134,0.36245,0.009972,0.070485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,8.660252,279.056292,85630.011291,334.878113,0.002,0.004498
0.01,-0.000017,-0.0168,-8.400121,0.016893,8.446391,-0.000002,0,0.000002,3.141593,0.001766,0.882888,0.575786,1.867068,9.791353,1.46802,0,0,0,32.116873,8.458752,30.041557,0.1136,NaN,1.82905,NaN,0.025809,1687036.347105,41.47416,0.000884,0.44303,0.001136,0.362573,0.009972,0.070485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,8.644664,279.056292,85630.011285,334.878113,0.002,0.005124
0.012,-0.000016,-0.016229,-8.114724,0.016319,8.159422,-0.000002,0,0.000002,3.141593,0.001706,0.852892,0.575786,1.867068,9.791353,1.467958,0,0,0,32.116823,8.458703,30.041508,0.1136,NaN,1.829049,NaN,0.025763,1684005.170058,50.69064,0.000882,0.443153,0.001138,0.362696,0.009972,0.070485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,8.629076,279.056292,85630.011279,334.878113,0.002,0.005734
0.014,-0.000016,-0.015659,-7.829325,0.015745,7.872452,-0.000002,0,0.000002,3.141593,0.001646,0.822895,0.575786,1.867068,9.791353,1.467895,0,0,0,32.116774,8.458653,30.04146,0.1136,NaN,1.829047,NaN,0.025716,1680973.999682,59.90712,0.000881,0.443276,0.001141,0.362819,0.009971,0.070485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,8.613488,279.056292,85630.011273,334.878113,0.002,0.006366
0.016,-0.000015,-0.015088,-7.543926,0.015171,7.58548,-0.000002,0,0.000002,3.141593,0.001586,0.792899,0.575786,1.867068,9.791353,1.467832,0,0,0,32.116724,8.458604,30.041411,0.1136,NaN,1.829046,NaN,0.02567,1677942.836015,69.1236,0.000879,0.443399,0.001143,0.362943,0.009971,0.070485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,8.597899,279.056292,85630.011267,334.878113,0.002,0.006993
0.018,-0.000015,-0.014517,-7.258526,0.014597,7.298508,-0.000002,0,0.000002,3.141593,0.001526,0.762902,0.575786,1.867068,9.791353,1.467768,0,0,0,32.116675,8.458554,30.041362,0.1136,NaN,1.829044,NaN,0.025624,1674911.679091,78.34008,0.000878,0.443522,0.001146,0.363067,0.009971,0.070485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,8.582311,279.056292,85630.011261,334.878113,0.002,0.007596
0.02,-0.000014,-0.013946,-6.973125,0.014023,7.011535,-0.000001,0,0.000001,3.141593,0.001466,0.732905,0.575786,1.867068,9.791353,1.467705,0,0,0,32.116625,8.458505,30.041313,0.1136,NaN,1.829043,NaN,0.025577,1671880.528949,87.55656,0.000877,0.443646,0.001148,0.363191,0.00997,0.070484,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,8.566723,279.056292,85630.011255,334.878113,0.002,0.008221
