# 10MPH-SA-45DEG-36C (Up to date)
# 2954 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (26.3 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.002,-0.000019,-0.019088,-9.544123,0.019193,9.596694,-0.000002,0,0.000002,3.141593,0.002006,1.003128,0.575786,1.867068,9.791353,1.471248,0,0,0,32.6767,8.45895,29.800759,0.116763,NaN,1.825067,NaN,0.010467,603946.448599,4.60824,0.000158,0.524856,0.001226,0.444541,0.009872,0.070443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,3.692937,308.373667,85898.455906,352.644442,0.002,0.001825
0.004,-0.000019,-0.018527,-9.263617,0.018629,9.314643,-0.000002,0,0.000002,3.141593,0.001947,0.973645,0.575786,1.867068,9.791353,1.471087,0,0,0,32.67665,8.458901,29.800709,0.116763,NaN,1.825066,NaN,0.010486,605057.937311,13.82472,0.000159,0.524686,0.001231,0.444371,0.009873,0.070443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,3.699673,308.373667,85898.455904,352.644442,0.002,0.002262
0.006,-0.000018,-0.017966,-8.98311,0.018065,9.032591,-0.000002,0,0.000002,3.141593,0.001888,0.944163,0.575786,1.867068,9.791353,1.470926,0,0,0,32.676601,8.458851,29.80066,0.116763,NaN,1.825064,NaN,0.010505,606169.44172,23.0412,0.00016,0.524516,0.001236,0.4442,0.009873,0.070443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,3.70641,308.373667,85898.455903,352.644442,0.002,0.002685
0.008,-0.000017,-0.017405,-8.702602,0.017501,8.750538,-0.000002,0,0.000002,3.141593,0.001829,0.91468,0.575786,1.867068,9.791353,1.470766,0,0,0,32.676551,8.458802,29.800611,0.116763,NaN,1.825063,NaN,0.010524,607280.961739,32.25768,0.000162,0.524346,0.001242,0.444031,0.009873,0.070443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,3.713147,308.373667,85898.455902,352.644442,0.002,0.00313
0.01,-0.000017,-0.016844,-8.422094,0.016937,8.468485,-0.000002,0,0.000002,3.141593,0.00177,0.885198,0.575786,1.867068,9.791353,1.470607,0,0,0,32.676502,8.458752,29.800562,0.116763,NaN,1.825061,NaN,0.010544,608392.497283,41.47416,0.000163,0.524177,0.001247,0.443861,0.009873,0.070443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,3.719884,308.373667,85898.455901,352.644442,0.002,0.00354
0.012,-0.000016,-0.016283,-8.141584,0.016373,8.18643,-0.000002,0,0.000002,3.141593,0.001711,0.855715,0.575786,1.867068,9.791353,1.470448,0,0,0,32.676452,8.458703,29.800513,0.116763,NaN,1.82506,NaN,0.010563,609504.048269,50.69064,0.000164,0.524008,0.001253,0.443692,0.009873,0.070443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,3.72662,308.373667,85898.4559,352.644442,0.002,0.003975
0.014,-0.000016,-0.015722,-7.861074,0.015809,7.904375,-0.000002,0,0.000002,3.141593,0.001652,0.826232,0.575786,1.867068,9.791353,1.47029,0,0,0,32.676403,8.458653,29.800464,0.116763,NaN,1.825058,NaN,0.010582,610615.61461,59.90712,0.000166,0.52384,0.001258,0.443523,0.009873,0.070443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,3.733357,308.373667,85898.455899,352.644442,0.002,0.004406
0.016,-0.000015,-0.015161,-7.580563,0.015245,7.622319,-0.000002,0,0.000002,3.141593,0.001593,0.796749,0.575786,1.867068,9.791353,1.470132,0,0,0,32.676353,8.458604,29.800415,0.116763,NaN,1.825057,NaN,0.010601,611727.196225,69.1236,0.000167,0.523672,0.001263,0.443355,0.009873,0.070443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,3.740094,308.373667,85898.455898,352.644442,0.002,0.004847
0.018,-0.000015,-0.0146,-7.300051,0.014681,7.340262,-0.000002,0,0.000002,3.141593,0.001535,0.767266,0.575786,1.867068,9.791353,1.469975,0,0,0,32.676304,8.458554,29.800366,0.116763,NaN,1.825055,NaN,0.010621,612838.79303,78.34008,0.000168,0.523504,0.001269,0.443187,0.009873,0.070443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,3.746831,308.373667,85898.455897,352.644442,0.002,0.005265
0.02,-0.000014,-0.014039,-7.019538,0.014116,7.058204,-0.000001,0,0.000001,3.141593,0.001476,0.737783,0.575786,1.867068,9.791353,1.469818,0,0,0,32.676254,8.458505,29.800316,0.116762,NaN,1.825054,NaN,0.01064,613950.404944,87.55656,0.00017,0.523337,0.001274,0.44302,0.009874,0.070443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,3.753568,308.373667,85898.455896,352.644442,0.002,0.005674
