# 25MPH-SA-45DEG-36C (Up to date)
# 3043 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (33.3 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.002,-0.000019,-0.019081,-9.540632,0.019186,9.593184,-0.000002,0,0.000002,3.141593,0.002006,1.002761,0.575786,1.867068,9.791353,1.46765,0,0,0,31.873553,8.45895,27.377803,0.112993,NaN,1.778912,NaN,0.034396,1930046.477565,4.60824,0.001533,0.425311,0.001102,0.344819,0.009967,0.070525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,12.131626,308.373667,85898.455906,352.644442,0.002,0.002446
0.004,-0.000019,-0.018506,-9.253057,0.018608,9.304026,-0.000002,0,0.000002,3.141593,0.001945,0.972536,0.575786,1.867068,9.791353,1.467604,0,0,0,31.873504,8.458901,27.377758,0.112993,NaN,1.77891,NaN,0.03435,1927431.207611,13.82472,0.001531,0.425397,0.001104,0.344906,0.009967,0.070524,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,12.115131,308.373667,85898.455904,352.644442,0.002,0.003099
0.006,-0.000018,-0.017931,-8.965482,0.01803,9.014866,-0.000002,0,0.000002,3.141593,0.001885,0.94231,0.575786,1.867068,9.791353,1.467559,0,0,0,31.873454,8.458851,27.377713,0.112992,NaN,1.778909,NaN,0.034303,1924815.941661,23.0412,0.001529,0.425484,0.001106,0.344994,0.009966,0.070524,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,12.098635,308.373667,85898.455903,352.644442,0.002,0.003735
0.008,-0.000017,-0.017356,-8.677906,0.017451,8.725706,-0.000002,0,0.000002,3.141593,0.001824,0.912085,0.575786,1.867068,9.791353,1.467513,0,0,0,31.873405,8.458802,27.377668,0.112992,NaN,1.778907,NaN,0.034256,1922200.67973,32.25768,0.001527,0.425571,0.001107,0.345081,0.009966,0.070524,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,12.082139,308.373667,85898.455902,352.644442,0.002,0.004342
0.01,-0.000017,-0.016781,-8.390329,0.016873,8.436545,-0.000002,0,0.000002,3.141593,0.001764,0.881859,0.575786,1.867068,9.791353,1.467468,0,0,0,31.873355,8.458752,27.377623,0.112992,NaN,1.778906,NaN,0.03421,1919585.421836,41.47416,0.001525,0.425659,0.001109,0.345169,0.009966,0.070524,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,12.065644,308.373667,85898.455901,352.644442,0.002,0.004961
0.012,-0.000016,-0.016206,-8.102751,0.016295,8.147383,-0.000002,0,0.000002,3.141593,0.001703,0.851633,0.575786,1.867068,9.791353,1.467422,0,0,0,31.873306,8.458703,27.377578,0.112992,NaN,1.778904,NaN,0.034163,1916970.167995,50.69064,0.001523,0.425746,0.001111,0.345257,0.009966,0.070523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,12.049148,308.373667,85898.4559,352.644442,0.002,0.005618
0.014,-0.000016,-0.01563,-7.815173,0.015716,7.858221,-0.000002,0,0.000002,3.141593,0.001643,0.821408,0.575786,1.867068,9.791353,1.467376,0,0,0,31.873256,8.458653,27.377533,0.112992,NaN,1.778903,NaN,0.034117,1914354.918223,59.90712,0.001521,0.425833,0.001112,0.345345,0.009965,0.070523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,12.032653,308.373667,85898.455899,352.644442,0.002,0.006217
0.016,-0.000015,-0.015055,-7.527593,0.015138,7.569057,-0.000002,0,0.000002,3.141593,0.001582,0.791182,0.575786,1.867068,9.791353,1.46733,0,0,0,31.873207,8.458604,27.377488,0.112992,NaN,1.778902,NaN,0.03407,1911739.672536,69.1236,0.00152,0.425921,0.001114,0.345433,0.009965,0.070523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,12.016157,308.373667,85898.455898,352.644442,0.002,0.006837
0.018,-0.000014,-0.01448,-7.240012,0.01456,7.279892,-0.000002,0,0.000002,3.141593,0.001522,0.760956,0.575786,1.867068,9.791353,1.467283,0,0,0,31.873157,8.458554,27.377442,0.112992,NaN,1.7789,NaN,0.034023,1909124.430953,78.34008,0.001518,0.426009,0.001116,0.345521,0.009965,0.070523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,11.999662,308.373667,85898.455897,352.644442,0.002,0.007424
0.02,-0.000014,-0.013905,-6.952431,0.013981,6.990727,-0.000001,0,0.000001,3.141593,0.001461,0.73073,0.575786,1.867068,9.791353,1.467237,0,0,0,31.873108,8.458505,27.377397,0.112992,NaN,1.778899,NaN,0.033977,1906509.193488,87.55656,0.001516,0.426097,0.001117,0.345609,0.009965,0.070523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,11.983166,308.373667,85898.455896,352.644442,0.002,0.008015
