# 5MPH-SA-45DEG (Up to date)
# 2972 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (24.4 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.002,-0.000019,-0.019083,-9.541676,0.019188,9.594234,-0.000002,0,0.000002,3.141593,0.002006,1.002871,0.575786,1.867068,9.791353,1.474879,0,0,0,32.117071,8.45895,30.041752,0.113601,NaN,1.829056,NaN,0.006244,367986.566684,4.60824,0.000054,0.574645,0.001203,0.494366,0.009842,0.070437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,2.169944,299.449202,84509.269253,347.236216,0.002,0.002264
0.004,-0.000019,-0.018513,-9.256282,0.018615,9.307268,-0.000002,0,0.000002,3.141593,0.001946,0.972874,0.575786,1.867068,9.791353,1.474626,0,0,0,32.117021,8.458901,30.041703,0.1136,NaN,1.829055,NaN,0.006236,367520.216256,13.82472,0.000054,0.574783,0.001213,0.494504,0.009842,0.070437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,2.167141,299.449202,84509.269252,347.236216,0.002,0.002957
0.006,-0.000018,-0.017942,-8.970887,0.018041,9.020301,-0.000002,0,0.000002,3.141593,0.001886,0.942878,0.575786,1.867068,9.791353,1.474373,0,0,0,32.116972,8.458851,30.041655,0.1136,NaN,1.829053,NaN,0.006228,367053.889339,23.0412,0.000055,0.574921,0.001222,0.494642,0.009842,0.070437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,2.164338,299.449202,84509.269251,347.236216,0.002,0.003613
0.008,-0.000017,-0.017371,-8.685492,0.017467,8.733334,-0.000002,0,0.000002,3.141593,0.001826,0.912882,0.575786,1.867068,9.791353,1.47412,0,0,0,32.116922,8.458802,30.041606,0.1136,NaN,1.829052,NaN,0.00622,366587.586022,32.25768,0.000055,0.57506,0.001232,0.494781,0.009842,0.070437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,2.161536,299.449202,84509.26925,347.236216,0.002,0.004235
0.01,-0.000017,-0.0168,-8.400095,0.016893,8.446365,-0.000002,0,0.000002,3.141593,0.001766,0.882886,0.575786,1.867068,9.791353,1.473865,0,0,0,32.116873,8.458752,30.041557,0.1136,NaN,1.82905,NaN,0.006212,366121.306397,41.47416,0.000055,0.575199,0.001242,0.49492,0.009841,0.070437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,2.158733,299.449202,84509.269249,347.236216,0.002,0.004838
0.012,-0.000016,-0.016229,-8.114698,0.016319,8.159396,-0.000002,0,0.000002,3.141593,0.001706,0.852889,0.575786,1.867068,9.791353,1.47361,0,0,0,32.116823,8.458703,30.041508,0.1136,NaN,1.829049,NaN,0.006204,365655.050553,50.69064,0.000056,0.575337,0.001252,0.495059,0.009841,0.070437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,2.15593,299.449202,84509.269248,347.236216,0.002,0.005457
0.014,-0.000016,-0.015659,-7.8293,0.015745,7.872426,-0.000002,0,0.000002,3.141593,0.001646,0.822893,0.575786,1.867068,9.791353,1.473354,0,0,0,32.116774,8.458653,30.04146,0.1136,NaN,1.829047,NaN,0.006196,365188.818582,59.90712,0.000056,0.575477,0.001262,0.495198,0.009841,0.070437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,2.153128,299.449202,84509.269247,347.236216,0.002,0.006064
0.016,-0.000015,-0.015088,-7.543901,0.015171,7.585455,-0.000002,0,0.000002,3.141593,0.001586,0.792896,0.575786,1.867068,9.791353,1.473098,0,0,0,32.116724,8.458604,30.041411,0.1136,NaN,1.829046,NaN,0.006188,364722.610576,69.1236,0.000056,0.575616,0.001272,0.495337,0.009841,0.070437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,2.150325,299.449202,84509.269246,347.236216,0.002,0.006691
0.018,-0.000015,-0.014517,-7.258501,0.014597,7.298483,-0.000002,0,0.000002,3.141593,0.001526,0.762899,0.575786,1.867068,9.791353,1.472841,0,0,0,32.116675,8.458554,30.041362,0.1136,NaN,1.829044,NaN,0.00618,364256.426627,78.34008,0.000057,0.575756,0.001282,0.495477,0.009841,0.070437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,2.147522,299.449202,84509.269245,347.236216,0.002,0.007308
0.02,-0.000014,-0.013946,-6.9731,0.014023,7.01151,-0.000001,0,0.000001,3.141593,0.001466,0.732902,0.575786,1.867068,9.791353,1.472584,0,0,0,32.116625,8.458505,30.041313,0.1136,NaN,1.829043,NaN,0.006172,363790.266827,87.55656,0.000057,0.575895,0.001292,0.495617,0.009841,0.070437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,2.14472,299.449202,84509.269243,347.236216,0.002,0.007909
