# 10MPH-SA (Up to date)
# 2960 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (26 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.002,-0.000019,-0.019081,-9.54047,0.019186,9.593022,-0.000002,0,0.000002,3.141593,0.002005,1.002744,0.575786,1.867068,9.791353,1.471002,0,0,0,31.8471,8.45895,29.722842,0.111926,NaN,1.817664,NaN,0.011568,756150.777108,4.60824,0.000185,0.504729,0.001187,0.424389,0.009895,0.070445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,3.875821,279.056292,85630.011309,334.878113,0.002,0.003263
0.004,-0.000019,-0.018505,-9.252657,0.018607,9.303623,-0.000002,0,0.000002,3.141593,0.001945,0.972493,0.575786,1.867068,9.791353,1.470845,0,0,0,31.84705,8.458901,29.722792,0.111926,NaN,1.817663,NaN,0.01159,757567.174531,13.82472,0.000187,0.504567,0.001192,0.424227,0.009895,0.070445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,3.883019,279.056292,85630.011303,334.878113,0.002,0.003905
0.006,-0.000018,-0.01793,-8.964843,0.018028,9.014224,-0.000002,0,0.000002,3.141593,0.001884,0.942243,0.575786,1.867068,9.791353,1.470688,0,0,0,31.847001,8.458851,29.722742,0.111926,NaN,1.817661,NaN,0.011611,758983.590718,23.0412,0.000188,0.504406,0.001197,0.424065,0.009895,0.070445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,3.890218,279.056292,85630.011297,334.878113,0.002,0.004435
0.008,-0.000017,-0.017354,-8.677028,0.01745,8.724824,-0.000002,0,0.000002,3.141593,0.001824,0.911992,0.575786,1.867068,9.791353,1.470531,0,0,0,31.846951,8.458802,29.722693,0.111926,NaN,1.817659,NaN,0.011633,760400.025563,32.25768,0.00019,0.504244,0.001202,0.423904,0.009896,0.070445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,3.897417,279.056292,85630.011291,334.878113,0.002,0.00488
0.01,-0.000017,-0.016778,-8.389213,0.016871,8.435423,-0.000002,0,0.000002,3.141593,0.001763,0.881742,0.575786,1.867068,9.791353,1.470376,0,0,0,31.846902,8.458752,29.722643,0.111926,NaN,1.817658,NaN,0.011655,761816.478963,41.47416,0.000191,0.504084,0.001208,0.423743,0.009896,0.070445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,3.904616,279.056292,85630.011285,334.878113,0.002,0.00535
0.012,-0.000016,-0.016203,-8.101396,0.016292,8.146021,-0.000002,0,0.000002,3.141593,0.001703,0.851491,0.575786,1.867068,9.791353,1.47022,0,0,0,31.846852,8.458703,29.722593,0.111926,NaN,1.817656,NaN,0.011676,763232.950816,50.69064,0.000193,0.503924,0.001213,0.423583,0.009896,0.070445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,3.911815,279.056292,85630.011279,334.878113,0.002,0.005752
0.014,-0.000016,-0.015627,-7.813578,0.015713,7.856618,-0.000002,0,0.000002,3.141593,0.001642,0.82124,0.575786,1.867068,9.791353,1.470066,0,0,0,31.846803,8.458653,29.722543,0.111926,NaN,1.817655,NaN,0.011698,764649.441018,59.90712,0.000195,0.503764,0.001218,0.423423,0.009896,0.070445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,3.919013,279.056292,85630.011272,334.878113,0.002,0.006314
0.016,-0.000015,-0.015052,-7.52576,0.015134,7.567214,-0.000002,0,0.000002,3.141593,0.001582,0.790989,0.575786,1.867068,9.791353,1.469912,0,0,0,31.846753,8.458604,29.722493,0.111926,NaN,1.817653,NaN,0.01172,766065.949469,69.1236,0.000196,0.503604,0.001223,0.423263,0.009896,0.070445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,3.926212,279.056292,85630.011266,334.878113,0.002,0.006974
0.018,-0.000014,-0.014476,-7.237941,0.014556,7.277809,-0.000002,0,0.000002,3.141593,0.001521,0.760738,0.575786,1.867068,9.791353,1.469758,0,0,0,31.846704,8.458554,29.722443,0.111926,NaN,1.817652,NaN,0.011741,767482.476068,78.34008,0.000198,0.503445,0.001228,0.423104,0.009896,0.070445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,3.933411,279.056292,85630.01126,334.878113,0.002,0.007557
0.02,-0.000014,-0.0139,-6.950121,0.013977,6.988404,-0.000001,0,0.000001,3.141593,0.001461,0.730487,0.575786,1.867068,9.791353,1.469605,0,0,0,31.846654,8.458505,29.722394,0.111926,NaN,1.81765,NaN,0.011763,768899.020715,87.55656,0.000199,0.503286,0.001233,0.422945,0.009896,0.070445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,3.94061,279.056292,85630.011254,334.878113,0.002,0.008193
0.022,-0.000013,-0.013325,-6.662299,0.013398,6.698997,-0.000001,0,0.000001,3.141593,0.0014,0.700236,0.575786,1.867068,9.791353,1.469453,0,0,0,31.846605,8.458455,29.722344,0.111926,NaN,1.817649,NaN,0.011785,770315.58331,96.77304,0.000201,0.503128,0.001238,0.422786,0.009897,0.070445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,3.947808,279.056292,85630.011248,334.878113,0.002,0.008652
0.024,-0.000013,-0.012749,-6.374477,0.012819,6.40959,-0.000001,0,0.000001,3.141593,0.00134,0.669985,0.575786,1.867068,9.791353,1.469301,0,0,0,31.846555,8.458406,29.722294,0.111926,NaN,1.817647,NaN,0.011806,771732.163755,105.98952,0.000202,0.50297,0.001243,0.422628,0.009897,0.070445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,3.955007,279.056292,85630.011242,334.878113,0.002,0.009223
