# 30MPH-SA (Up to date)
# 3030 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (35.8 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.002,-0.000019,-0.019083,-9.541733,0.019189,9.594291,-0.000002,0,0.000002,3.141593,0.002006,1.002877,0.575786,1.867068,9.791353,1.467545,0,0,0,32.117071,8.45895,30.041752,0.113601,NaN,1.829056,NaN,0.038814,2537114.355796,4.60824,0.001905,0.416768,0.001083,0.336175,0.010043,0.070549,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,12.99997,279.056292,85630.011309,334.878113,0.002,0.002539
0.004,-0.000019,-0.018513,-9.256339,0.018615,9.307326,-0.000002,0,0.000002,3.141593,0.001946,0.97288,0.575786,1.867068,9.791353,1.467499,0,0,0,32.117021,8.458901,30.041703,0.1136,NaN,1.829055,NaN,0.038855,2539792.158558,13.82472,0.001912,0.416703,0.001085,0.33611,0.010043,0.07055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,13.01363,279.056292,85630.011303,334.878113,0.002,0.003178
0.006,-0.000018,-0.017942,-8.970945,0.018041,9.020359,-0.000002,0,0.000002,3.141593,0.001886,0.942884,0.575786,1.867068,9.791353,1.467454,0,0,0,32.116972,8.458851,30.041655,0.1136,NaN,1.829053,NaN,0.038896,2542469.966582,23.0412,0.001918,0.41664,0.001086,0.336046,0.010044,0.07055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,13.027289,279.056292,85630.011297,334.878113,0.002,0.00378
0.008,-0.000017,-0.017371,-8.68555,0.017467,8.733392,-0.000002,0,0.000002,3.141593,0.001826,0.912888,0.575786,1.867068,9.791353,1.467409,0,0,0,32.116922,8.458802,30.041606,0.1136,NaN,1.829052,NaN,0.038937,2545147.779853,32.25768,0.001924,0.416576,0.001087,0.335982,0.010044,0.07055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,13.040949,279.056292,85630.011291,334.878113,0.002,0.004424
0.01,-0.000017,-0.0168,-8.400153,0.016893,8.446424,-0.000002,0,0.000002,3.141593,0.001766,0.882892,0.575786,1.867068,9.791353,1.467364,0,0,0,32.116873,8.458752,30.041557,0.1136,NaN,1.82905,NaN,0.038978,2547825.598353,41.47416,0.00193,0.416512,0.001088,0.335917,0.010044,0.07055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,13.054608,279.056292,85630.011285,334.878113,0.002,0.005068
0.012,-0.000016,-0.01623,-8.114756,0.016319,8.159455,-0.000002,0,0.000002,3.141593,0.001706,0.852895,0.575786,1.867068,9.791353,1.467319,0,0,0,32.116823,8.458703,30.041508,0.1136,NaN,1.829049,NaN,0.039019,2550503.422067,50.69064,0.001936,0.416448,0.001089,0.335853,0.010044,0.070551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,13.068268,279.056292,85630.011279,334.878113,0.002,0.005674
0.014,-0.000016,-0.015659,-7.829358,0.015745,7.872485,-0.000002,0,0.000002,3.141593,0.001646,0.822899,0.575786,1.867068,9.791353,1.467274,0,0,0,32.116774,8.458653,30.04146,0.1136,NaN,1.829047,NaN,0.03906,2553181.250979,59.90712,0.001943,0.416385,0.001091,0.335789,0.010045,0.070551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,13.081928,279.056292,85630.011273,334.878113,0.002,0.006309
0.016,-0.000015,-0.015088,-7.543959,0.015171,7.585514,-0.000002,0,0.000002,3.141593,0.001586,0.792902,0.575786,1.867068,9.791353,1.467229,0,0,0,32.116724,8.458604,30.041411,0.1136,NaN,1.829046,NaN,0.039101,2555859.085072,69.1236,0.001949,0.416321,0.001092,0.335725,0.010045,0.070551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,13.095587,279.056292,85630.011267,334.878113,0.002,0.006933
0.018,-0.000015,-0.014517,-7.25856,0.014597,7.298542,-0.000002,0,0.000002,3.141593,0.001526,0.762905,0.575786,1.867068,9.791353,1.467184,0,0,0,32.116675,8.458554,30.041362,0.1136,NaN,1.829044,NaN,0.039142,2558536.924329,78.34008,0.001955,0.416258,0.001093,0.335661,0.010045,0.070551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,13.109247,279.056292,85630.011261,334.878113,0.002,0.007539
0.02,-0.000014,-0.013946,-6.973159,0.014023,7.011569,-0.000001,0,0.000001,3.141593,0.001466,0.732909,0.575786,1.867068,9.791353,1.467139,0,0,0,32.116625,8.458505,30.041313,0.1136,NaN,1.829043,NaN,0.039183,2561214.768736,87.55656,0.001962,0.416194,0.001094,0.335597,0.010045,0.070552,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,13.122906,279.056292,85630.011255,334.878113,0.002,0.008153
