UTCTIME,UNIXTIME,ALT,LAT,LON,#SATS,FIX,HORZV,VERTV,HEAD,FLAGS,>40,>32,>24,RSSI,BATT,Altitude AGL,Launch detection,Apogee detection,Landing detection,Distance (feet)
Jun 12 2025 18:33:59.000 UTC,1749771239.0,4149.1,31.04027,-103.53625,32,3,0,-19,105,3,2,8,11,-42,4.109,1221.1,TRUE,TRUE,FALSE,1520.6325
Jun 12 2025 18:34:01.000 UTC,1749771241.0,4109.0,31.04020,-103.53631,32,3,16,-21,-146,3,4,11,6,-42,4.11,1181.0,TRUE,TRUE,FALSE,1547.6738
Jun 12 2025 18:34:03.000 UTC,1749771243.0,4067.0,31.04011,-103.53639,32,3,22,-19,-150,3,1,11,10,-42,4.11,1139.0,TRUE,TRUE,FALSE,1585.3050
Jun 12 2025 18:34:05.000 UTC,1749771245.0,4028.7,31.04005,-103.53650,32,3,19,-18,-101,3,0,11,9,-42,4.111,1100.7,TRUE,TRUE,FALSE,1617.0101
Jun 12 2025 18:34:07.000 UTC,1749771247.0,3986.6,31.04007,-103.53661,32,3,17,-22,-53,3,0,11,10,-42,4.111,1058.6,TRUE,TRUE,FALSE,1618.4642
Jun 12 2025 18:34:08.000 UTC,1749771248.0,3964.3,31.04010,-103.53664,32,3,14,-21,-37,3,1,13,6,-42,4.111,1036.3,TRUE,TRUE,FALSE,1610.7164
Jun 12 2025 18:34:09.000 UTC,1749771249.0,3942.4,31.04014,-103.53667,32,3,14,-22,-30,3,1,13,8,-42,4.08,1014.4,TRUE,TRUE,FALSE,1601.6277
Jun 12 2025 18:34:10.000 UTC,1749771250.0,3920.1,31.04017,-103.53669,32,3,14,-21,-25,3,1,10,9,-42,4.08,992.1,TRUE,TRUE,FALSE,1591.9463
Jun 12 2025 18:34:11.000 UTC,1749771251.0,3897.5,31.04021,-103.53670,32,3,11,-23,3,3,0,10,14,-42,4.08,969.5,TRUE,TRUE,FALSE,1580.1491
Jun 12 2025 18:34:12.000 UTC,1749771252.0,3874.2,31.04023,-103.53669,32,3,9,-24,26,3,0,11,11,-42,4.109,946.2,TRUE,TRUE,FALSE,1570.1446
Jun 12 2025 18:34:13.000 UTC,1749771253.0,3849.2,31.04025,-103.53667,32,3,10,-25,49,3,0,8,14,-42,4.109,921.2,TRUE,TRUE,FALSE,1560.6022
Jun 12 2025 18:34:15.000 UTC,1749771255.0,3801.5,31.04028,-103.53660,32,3,12,-22,80,3,0,13,10,-42,4.109,873.5,TRUE,TRUE,FALSE,1545.3076
Jun 12 2025 18:34:18.000 UTC,1749771258.0,3733.6,31.04023,-103.53651,32,3,13,-23,178,3,1,12,9,-42,4.11,805.6,TRUE,TRUE,FALSE,1554.1509
Jun 12 2025 18:34:19.000 UTC,1749771259.0,3711.0,31.04020,-103.53653,32,3,14,-22,-154,3,0,13,10,-42,4.11,783.0,TRUE,TRUE,FALSE,1568.2004
Jun 12 2025 18:34:20.000 UTC,1749771260.0,3687.2,31.04016,-103.53655,32,3,14,-23,-140,3,0,12,10,-42,4.11,759.2,TRUE,TRUE,FALSE,1582.9399
Jun 12 2025 18:34:21.000 UTC,1749771261.0,3663.7,31.04013,-103.53658,30,3,16,-21,-129,3,0,11,9,-42,4.11,735.7,TRUE,TRUE,FALSE,1596.3844
Jun 12 2025 18:34:22.000 UTC,1749771262.0,3642.4,31.04010,-103.53664,31,3,17,-20,-112,3,0,14,7,-42,4.111,714.4,TRUE,TRUE,FALSE,1609.9961
Jun 12 2025 18:34:23.000 UTC,1749771263.0,3621.6,31.04009,-103.53669,32,3,17,-19,-100,3,0,15,6,-42,4.111,693.6,TRUE,TRUE,FALSE,1620.4037
Jun 12 2025 18:34:24.000 UTC,1749771264.0,3601.2,31.04009,-103.53675,31,3,20,-20,-80,3,0,11,12,-42,4.111,673.2,TRUE,TRUE,FALSE,1626.4144
Jun 12 2025 18:34:25.000 UTC,1749771265.0,3581.5,31.04011,-103.53680,31,3,19,-19,-55,3,1,13,8,-42,4.111,653.5,TRUE,TRUE,FALSE,1625.2625
Jun 12 2025 18:34:26.000 UTC,1749771266.0,3561.5,31.04014,-103.53684,32,3,17,-20,-32,3,0,14,9,-42,4.112,633.5,TRUE,TRUE,FALSE,1616.7917
Jun 12 2025 18:34:27.000 UTC,1749771267.0,3541.5,31.04019,-103.53687,30,3,15,-20,-7,3,0,12,8,-42,4.112,613.5,TRUE,TRUE,FALSE,1604.8540
Jun 12 2025 18:34:28.000 UTC,1749771268.0,3522.0,31.04023,-103.53687,31,3,14,-19,10,3,0,10,9,-42,4.112,594.0,TRUE,TRUE,FALSE,1591.1401
Jun 12 2025 18:34:29.000 UTC,1749771269.0,3502.6,31.04026,-103.53685,32,3,12,-19,32,3,1,11,11,-42,4.111,574.6,TRUE,TRUE,FALSE,1577.7231
Jun 12 2025 18:34:30.000 UTC,1749771270.0,3483.1,31.04028,-103.53682,32,3,8,-19,59,3,0,11,12,-42,4.111,555.1,TRUE,TRUE,FALSE,1567.2184
Jun 12 2025 18:34:32.000 UTC,1749771272.0,3444.2,31.04027,-103.53678,32,3,10,-21,-176,3,1,12,9,-42,4.112,516.2,TRUE,TRUE,FALSE,1568.3747
Jun 12 2025 18:34:33.000 UTC,1749771273.0,3422.5,31.04024,-103.53680,32,3,12,-21,-129,3,0,11,12,-42,4.112,494.5,TRUE,TRUE,FALSE,1579.3225
Jun 12 2025 18:34:35.000 UTC,1749771275.0,3376.5,31.04022,-103.53690,31,3,17,-22,-74,3,1,11,9,-42,4.111,448.5,TRUE,TRUE,FALSE,1595.8063
Jun 12 2025 18:34:36.000 UTC,1749771276.0,3354.9,31.04025,-103.53695,32,3,19,-22,-45,3,1,13,7,-42,4.081,426.9,TRUE,TRUE,FALSE,1593.3754
Jun 12 2025 18:34:37.000 UTC,1749771277.0,3332.5,31.04029,-103.53699,32,3,19,-22,-32,3,0,11,12,-42,4.081,404.5,TRUE,TRUE,FALSE,1584.2087
Jun 12 2025 18:34:38.000 UTC,1749771278.0,3309.4,31.04034,-103.53701,30,3,20,-23,-18,3,0,13,8,-42,4.081,381.4,TRUE,TRUE,FALSE,1570.1653
Jun 12 2025 18:34:39.000 UTC,1749771279.0,3286.3,31.04039,-103.53703,32,3,19,-24,-1,3,0,14,10,-42,4.111,358.3,TRUE,TRUE,FALSE,1554.0237
Jun 12 2025 18:34:40.000 UTC,1749771280.0,3262.9,31.04045,-103.53702,32,3,21,-23,6,3,0,10,12,-42,4.111,334.9,TRUE,TRUE,FALSE,1533.8621
Jun 12 2025 18:34:41.000 UTC,1749771281.0,3240.4,31.04050,-103.53700,32,3,20,-22,23,3,0,13,10,-42,4.111,312.4,TRUE,TRUE,FALSE,1513.4166
Jun 12 2025 18:34:42.000 UTC,1749771282.0,3218.3,31.04055,-103.53697,31,3,15,-21,38,3,0,14,8,-42,4.111,290.3,TRUE,TRUE,FALSE,1494.9249
Jun 12 2025 18:34:43.000 UTC,1749771283.0,3197.1,31.04057,-103.53695,31,3,11,-20,45,3,0,7,12,-42,4.111,269.1,TRUE,TRUE,FALSE,1483.1405
Jun 12 2025 18:34:44.000 UTC,1749771284.0,3177.8,31.04059,-103.53693,32,3,5,-18,72,3,0,12,11,-42,4.111,249.8,TRUE,TRUE,FALSE,1475.8505
Jun 12 2025 18:34:45.000 UTC,1749771285.0,3159.6,31.04059,-103.53692,31,3,3,-18,-131,3,1,10,12,-42,4.111,231.6,TRUE,TRUE,FALSE,1474.9215
Jun 12 2025 18:34:46.000 UTC,1749771286.0,3141.4,31.04058,-103.53694,32,3,10,-18,-96,3,0,15,8,-42,4.11,213.4,TRUE,TRUE,FALSE,1480.2816
Jun 12 2025 18:34:47.000 UTC,1749771287.0,3122.2,31.04058,-103.53698,32,3,15,-20,-87,3,0,13,9,-42,4.11,194.2,TRUE,TRUE,FALSE,1484.3615
Jun 12 2025 18:34:48.000 UTC,1749771288.0,3100.8,31.04058,-103.53704,32,3,21,-21,-78,3,0,12,6,-42,4.11,172.8,TRUE,TRUE,FALSE,1490.8115
Jun 12 2025 18:34:49.000 UTC,1749771289.0,3078.5,31.04060,-103.53710,32,3,19,-23,-67,3,1,13,8,-42,4.11,150.5,TRUE,TRUE,FALSE,1493.0566
Jun 12 2025 18:34:50.000 UTC,1749771290.0,3054.1,31.04062,-103.53716,32,3,21,-25,-61,3,0,13,9,-42,4.11,126.1,TRUE,TRUE,FALSE,1493.6863
Jun 12 2025 18:34:52.000 UTC,1749771292.0,3005.5,31.04072,-103.53727,32,3,24,-24,-29,3,0,11,11,-42,4.11,77.5,TRUE,TRUE,FALSE,1477.5426
Jun 12 2025 18:34:53.000 UTC,1749771293.0,2981.6,31.04078,-103.53730,32,3,23,-22,-15,3,0,10,12,-42,4.08,53.6,TRUE,TRUE,FALSE,1462.9210
Jun 12 2025 18:34:55.000 UTC,1749771295.0,2949.4,31.04087,-103.53729,32,3,3,-1,129,3,3,11,7,-42,4.08,21.4,TRUE,TRUE,TRUE,1431.7907
Jun 12 2025 18:34:56.000 UTC,1749771296.0,2948.4,31.04087,-103.53728,32,3,0,0,161,3,0,4,14,-42,4.111,20.4,TRUE,TRUE,TRUE,1431.2527
Jun 12 2025 18:34:57.000 UTC,1749771297.0,2948.5,31.04087,-103.53728,32,3,0,0,137,3,1,9,9,-42,4.111,20.5,TRUE,TRUE,TRUE,1431.2527
Jun 12 2025 18:34:58.000 UTC,1749771298.0,2948.4,31.04087,-103.53728,32,3,0,0,-59,3,1,10,9,-42,4.114,20.4,TRUE,TRUE,TRUE,1431.2527
Jun 12 2025 18:34:59.000 UTC,1749771299.0,2948.4,31.04087,-103.53729,32,3,0,0,-54,3,1,10,9,-42,4.114,20.4,TRUE,TRUE,TRUE,1433.0116
Jun 12 2025 18:34:59.000 UTC,1749771299.0,2948.4,31.04084,-103.53729,32,3,0,0,-54,3,1,10,9,-42,4.114,20.4,TRUE,TRUE,TRUE,1440.9554
